"";"Cenario.x";"Replicacao";"Soma_DespesaTurnoverDescontado.x";"Soma_DespesaAbsenteismoDescontado.x";"Soma_DespesaMultasDescontado.x";"Soma_DespesaAcoesRegressivasINSSDescontado.x";"Soma_DespesaFAPDescontado.x";"Soma_DespesasImagemContratacaoDescontado.x";"Soma_DespesasReabilitacaoDescontado.x";"Soma_DespesasPlanodeSaudeDescontado.x";"Soma_DespesasReclamatoriasDescontado.x";"Soma_DespesasClimaDescontado.x";"Soma_DespesasMedicasDescontado.x";"Soma_DespesasRefugoERetrabalhoDescontado.x";"Soma_DespesasMPInsumosDescontado.x";"Soma_DespesaPresenteismoDescontado.x";"Soma_DespesasInterrupcaoAcidentesDescontado.x";"Soma_DespesasInterdicaoFiscalizacaoDescontado.x";"Soma_GanhoQualidadeDescontado.x";"Soma_GanhoProdutividadeDescontado.x";"Soma_DespesasSeguroPatrimonialDescontado.x";"Cenario.y";"Soma_DespesaTurnoverDescontado.y";"Soma_DespesaAbsenteismoDescontado.y";"Soma_DespesaMultasDescontado.y";"Soma_DespesaAcoesRegressivasINSSDescontado.y";"Soma_DespesaFAPDescontado.y";"Soma_DespesasImagemContratacaoDescontado.y";"Soma_DespesasReabilitacaoDescontado.y";"Soma_DespesasPlanodeSaudeDescontado.y";"Soma_DespesasReclamatoriasDescontado.y";"Soma_DespesasClimaDescontado.y";"Soma_DespesasMedicasDescontado.y";"Soma_DespesasRefugoERetrabalhoDescontado.y";"Soma_DespesasMPInsumosDescontado.y";"Soma_DespesaPresenteismoDescontado.y";"Soma_DespesasInterrupcaoAcidentesDescontado.y";"Soma_DespesasInterdicaoFiscalizacaoDescontado.y";"Soma_GanhoQualidadeDescontado.y";"Soma_GanhoProdutividadeDescontado.y";"Soma_DespesasSeguroPatrimonialDescontado.y";"CustoTotalCBR";"BeneficioTurnover";"BeneficioAbsenteismo";"BeneficioMultas";"BeneficioAcoesRegressivasINSS";"BeneficioFAP";"BeneficioImagemContratacao";"BeneficioReabilitacao";"BeneficioPlanodeSaude";"BeneficioReclamatorias";"BeneficioClima";"BeneficioDespesasMedicas";"BeneficioRefugoERetrabalho";"BeneficioMPInsumos";"BeneficioPresenteismo";"BeneficioInterrupcaoAcidentes";"BeneficioInterdicaoFiscalizacao";"BeneficioGanhoQualidade";"BeneficioGanhoProdutividade";"BeneficioSeguroPatrimonial";"BeneficioTotalCBR";"RazaoBeneficioCusto"
"11";"ASIS";24;0;0;0;0;-449121,85993102;0;0;-135967,882525107;0;0;-23687,8196917355;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437484,794869754;0;0;-160353,803808055;0;0;-22053,1361644745;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;11637,0650612655;0;0;-24385,921282948;0;0;1634,68352726092;0;0;0;0;0;0;0;0;-11114,1726944216;-0,0672662757161985
"12";"ASIS";24;0;0;0;0;-449121,85993102;0;0;-135967,882525107;0;0;-23687,8196917355;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437484,794869754;0;0;-153039,438266568;0;0;-19755,9344806751;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;11637,0650612655;0;0;-17071,5557414611;0;0;3931,88521106035;0;0;0;0;0;0;0;0;-1502,60546913522;-0,124148352178465
"13";"ASIS";29;0;0;0;0;-420021,246461757;0;0;-173230,59352941;0;0;-25258,2603510324;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437464,917829508;0;0;-160353,803808055;0;0;-23446,4031360088;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17443,6713677503;0;0;12876,7897213546;0;0;1811,85721502362;0;0;0;0;0;0;0;0;-2755,02443137207;-0,0166742265124738
"14";"ASIS";30;0;0;0;0;-437471,123725471;0;0;-139716,438756771;0;0;-16754,4820691;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437471,123725471;0;0;-160353,803808055;0;0;-18746,2829142501;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-20637,3650512845;0;0;-1991,80084515016;0;0;0;0;0;0;0;0;-22629,1658964346;-0,136958436247907
"15";"ASIS";30;0;0;0;0;-437471,123725471;0;0;-139716,438756771;0;0;-16754,4820691;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437471,123725471;0;0;-153039,438266568;0;0;-16793,5451106824;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-13322,9995097975;0;0;-39,063041582438;0;0;0;0;0;0;0;0;-13362,06255138;-1,10400107116216
"16";"ASIS";32;0;0;0;0;-420020,112227296;0;0;-166224,088139274;0;0;-20576,1098036345;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437462,082243355;0;0;-160353,803808055;0;0;-15967,0376491668;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17441,9700160588;0;0;5870,28433121895;0;0;4609,07215446765;0;0;0;0;0;0;0;0;-6962,61353037217;-0,0421398060221273
"17";"ASIS";33;0;0;0;0;-437472,622214228;0;0;-141678,614312451;0;0;-24266,4661103108;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437472,622214228;0;0;-160353,803808055;0;0;-21675,8604372452;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-18675,1894956038;0;0;2590,60567306562;0;0;0;0;0;0;0;0;-16084,5838225381;-0,0973486808181603
"18";"ASIS";33;0;0;0;0;-437472,622214228;0;0;-141678,614312451;0;0;-24266,4661103108;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437472,622214228;0;0;-153039,438266568;0;0;-19417,9583083655;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-11360,8239541168;0;0;4848,50780194533;0;0;0;0;0;0;0;0;-6512,31615217152;-0,538060945314273
"19";"ASIS";34;0;0;0;0;-437469,682019944;0;0;-157451,433287684;0;0;-18910,2220495265;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437469,682019944;0;0;-160353,803808055;0;0;-20685,5477310135;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-2902,37052037119;0;0;-1775,325681487;0;0;0;0;0;0;0;0;-4677,69620185819;-0,0283108073881862
"20";"ASIS";37;0;0;0;0;-420022,068904767;0;0;-135357,807089905;0;0;-12076,6684645232;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437466,973937032;0;0;-160353,803808055;0;0;-15535,6927825103;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17444,9050322648;0;0;-24995,9967181502;0;0;-3459,02431798702;0;0;0;0;0;0;0;0;-45899,926068402;-0,277799991700682
"21";"ASIS";37;0;0;0;0;-420022,068904767;0;0;-135357,807089905;0;0;-12076,6684645232;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437466,973937032;0;0;-153039,438266568;0;0;-13917,3914509988;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17444,9050322648;0;0;-17681,6311766633;0;0;-1840,72298647554;0;0;0;0;0;0;0;0;-36967,2591954036;-3,05431093386401
"22";"ASIS";38;0;0;0;0;-420021,791087649;0;0;-137460,216262949;0;0;-13002,8961184095;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437466,279394235;0;0;-160353,803808055;0;0;-16005,6612388474;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17444,4883065869;0;0;-22893,5875451058;0;0;-3002,76512043787;0;0;0;0;0;0;0;0;-43340,8409721306;-0,26231164826749
"23";"ASIS";38;0;0;0;0;-420021,791087649;0;0;-137460,216262949;0;0;-13002,8961184095;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437466,279394235;0;0;-153039,438266568;0;0;-14338,4048598008;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17444,4883065869;0;0;-15579,2220036189;0;0;-1335,50874139126;0;0;0;0;0;0;0;0;-34359,2190515971;-2,83882929685439
"24";"ASIS";39;0;0;0;0;-420022,718780127;0;0;-149217,534884558;0;0;-16436,5782881925;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437468,598625433;0;0;-160353,803808055;0;0;-17193,4041918205;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,8798453053;0;0;-11136,2689234968;0;0;-756,825903627927;0;0;0;0;0;0;0;0;-29338,97467243;-0,177568192775769
"25";"ASIS";39;0;0;0;0;-420022,718780127;0;0;-149217,534884558;0;0;-16436,5782881925;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437468,598625433;0;0;-153039,438266568;0;0;-15402,4245885058;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17445,8798453053;0;0;-3821,90338200986;0;0;1034,1536996867;0;0;0;0;0;0;0;0;-20233,6295276284;-1,67174405793311
"26";"ASIS";40;0;0;0;0;-437478,319049665;0;0;-155457,682481403;0;0;-30623,5443627074;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437478,319049665;0;0;-160353,803808055;0;0;-26690,3989803985;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-4896,1213266523;0;0;3933,14538230896;0;0;0;0;0;0;0;0;-962,975944343336;-0,00582821656287362
"27";"ASIS";44;0;0;0;0;-420021,294943101;0;0;-174237,763759547;0;0;-26229,2138817586;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437465,039032866;0;0;-160353,803808055;0;0;-23955,1800607298;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17443,7440897655;0;0;13883,9599514918;0;0;2274,03382102884;0;0;0;0;0;0;0;0;-1285,75031724487;-0,00778174297987948
"28";"ASIS";46;0;0;0;0;-437477,707145698;0;0;-120413,405841179;0;0;-19983,1408088766;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437477,707145698;0;0;-160353,803808055;0;0;-18614,2008626373;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-39940,397966876;0;0;1368,93994623928;0;0;0;0;0;0;0;0;-38571,4580206368;-0,233445925425848
"29";"ASIS";46;0;0;0;0;-437477,707145698;0;0;-120413,405841179;0;0;-19983,1408088766;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437477,707145698;0;0;-153039,438266568;0;0;-16675,2216061126;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-32626,0324253891;0;0;3307,91920276399;0;0;0;0;0;0;0;0;-29318,1132226251;-2,42232277223465
"30";"ASIS";49;0;0;0;0;-449122,913729418;0;0;-138816,372865704;0;0;-25328,4824603056;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437485,547582896;0;0;-160353,803808055;0;0;-23118,6507218933;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;11637,366146522;0;0;-21537,430942351;0;0;2209,83173841233;0;0;0;0;0;0;0;0;-7690,23305741671;-0,0465435756114944
"31";"ASIS";51;0;0;0;0;-437478,102119474;0;0;-159597,314855305;0;0;-25497,84141851;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437478,102119474;0;0;-160353,803808055;0;0;-24809,8315363801;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-756,488952749671;0;0;688,009882129863;0;0;0;0;0;0;0;0;-68,4790706198073;-0,00041445568390466
"32";"ASIS";52;0;0;0;0;-449129,552340949;0;0;-142776,841078639;0;0;-29643,107351253;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437490,289448275;0;0;-160353,803808055;0;0;-24579,5845554605;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;11639,2628926738;0;0;-17576,9627294166;0;0;5063,52279579249;0;0;0;0;0;0;0;0;-874,177040950308;-0,00529077921299966
"33";"ASIS";53;0;0;0;0;-437473,525757345;0;0;-133822,486800702;0;0;-12765,9419373701;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437473,525757345;0;0;-160353,803808055;0;0;-15917,7465731576;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-26531,3170073535;0;0;-3151,80463578756;0;0;0;0;0;0;0;0;-29683,1216431411;-0,179651072505573
"34";"ASIS";53;0;0;0;0;-437473,525757345;0;0;-133822,486800702;0;0;-12765,9419373701;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437473,525757345;0;0;-153039,438266568;0;0;-14259,647971787;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-19216,9514658666;0;0;-1493,70603441698;0;0;0;0;0;0;0;0;-20710,6575002836;-1,71115708947376
"35";"ASIS";59;0;0;0;0;-437478,482385468;0;0;-143604,406492209;0;0;-19016,9951420104;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437478,482385468;0;0;-160353,803808055;0;0;-19976,9488212316;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-16749,3973158465;0;0;-959,953679221155;0;0;0;0;0;0;0;0;-17709,3509950676;-0,107182254544872
"36";"ASIS";59;0;0;0;0;-437478,482385468;0;0;-143604,406492209;0;0;-19016,9951420104;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437478,482385468;0;0;-153039,438266568;0;0;-17896,0166523533;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-9435,03177435955;0;0;1120,97848965713;0;0;0;0;0;0;0;0;-8314,05328470242;-0,686924170330484
"37";"ASIS";61;0;0;0;0;-437470,733577625;0;0;-154754,36414433;0;0;-18162,6332189104;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437470,733577625;0;0;-160353,803808055;0;0;-20464,6496085822;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-5599,43966372497;0;0;-2302,01638967179;0;0;0;0;0;0;0;0;-7901,45605339677;-0,0478219599479487
"38";"ASIS";62;0;0;0;0;-437474,201663352;0;0;-154924,310672433;0;0;-20409,5083268022;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437474,201663352;0;0;-160353,803808055;0;0;-21839,027760011;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-5429,49313562221;0;0;-1429,51943320877;0;0;0;0;0;0;0;0;-6859,01256883098;-0,0415127822179182
"39";"ASIS";64;0;0;0;0;-449121,679324997;0;0;-141761,4298856;0;0;-25985,8076923622;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437484,665865452;0;0;-160353,803808055;0;0;-23859,4911465114;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;11637,0134595448;0;0;-18592,3739224549;0;0;2126,31654585083;0;0;0;0;0;0;0;0;-4829,04391705928;-0,0292268087334634
"40";"ASIS";66;0;0;0;0;-437476,679054192;0;0;-139831,475039911;0;0;-39303,2230167367;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437476,679054192;0;0;-160353,803808055;0;0;-26042,7813374215;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-20522,3287681441;0;0;13260,4416793152;0;0;0;0;0;0;0;0;-7261,88708882892;-0,0439510985268608
"41";"ASIS";67;0;0;0;0;-420022,704469535;0;0;-170805,657869055;0;0;-24533,9792640321;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437468,562848951;0;0;-160353,803808055;0;0;-23654,6297204127;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,8583794161;0;0;10451,8540609995;0;0;879,349543619432;0;0;0;0;0;0;0;0;-6114,65477479715;-0,0370077076629663
"42";"ASIS";68;0;0;0;0;-420021,806371855;0;0;-159142,417886208;0;0;-18062,0992451291;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437466,317604751;0;0;-160353,803808055;0;0;-19151,1718901326;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17444,5112328962;0;0;-1211,3859218471;0;0;-1089,0726450035;0;0;0;0;0;0;0;0;-19744,9697997468;-0,119502424433662
"43";"ASIS";68;0;0;0;0;-420021,806371855;0;0;-159142,417886208;0;0;-18062,0992451291;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437466,317604751;0;0;-153039,438266568;0;0;-17156,2581515771;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17444,5112328962;0;0;6102,97961963981;0;0;905,841093551975;0;0;0;0;0;0;0;0;-10435,6905197044;-0,862218199306407
"44";"ASIS";69;0;0;0;0;-437480,57660276;0;0;-143867,210874749;0;0;-31550,4503747733;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437480,57660276;0;0;-160353,803808055;0;0;-25422,144481974;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-16486,592933306;0;0;6128,30589279933;0;0;0;0;0;0;0;0;-10358,2870405066;-0,0626914311277497
"45";"ASIS";69;0;0;0;0;-437480,57660276;0;0;-143867,210874749;0;0;-31550,4503747733;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437480,57660276;0;0;-153039,438266568;0;0;-22774,0044317684;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-9172,22739181906;0;0;8776,44594300496;0;0;0;0;0;0;0;0;-395,781448814105;-0,0327002767541869
"46";"ASIS";72;0;0;0;0;-437482,710110258;0;0;-145468,948739066;0;0;-23289,7256293977;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437482,710110258;0;0;-160353,803808055;0;0;-22775,6325337149;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-14884,855068989;0;0;514,093095682809;0;0;0;0;0;0;0;0;-14370,7619733062;-0,0869761217255033
"47";"ASIS";72;0;0;0;0;-437482,710110258;0;0;-145468,948739066;0;0;-23289,7256293977;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437482,710110258;0;0;-153039,438266568;0;0;-20403,1708114529;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-7570,48952750207;0;0;2886,55481794478;0;0;0;0;0;0;0;0;-4683,93470955729;-0,38699631263669
"48";"ASIS";74;0;0;0;0;-449129,1463108;0;0;-132524,064100501;0;0;-27719,9316696374;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437489,99942674;0;0;-160353,803808055;0;0;-23066,2354546765;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;11639,1468840598;0;0;-27829,7397075538;0;0;4653,69621496086;0;0;0;0;0;0;0;0;-11536,8966085332;-0,0698247264565522
"49";"ASIS";74;0;0;0;0;-449129,1463108;0;0;-132524,064100501;0;0;-27719,9316696374;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437489,99942674;0;0;-153039,438266568;0;0;-20663,5025948144;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;11639,1468840598;0;0;-20515,3741660669;0;0;7056,42907482299;0;0;0;0;0;0;0;0;-1819,79820718412;-0,150355468125147
"50";"ASIS";78;0;0;0;0;-437478,06115994;0;0;-157095,966466055;0;0;-26405,3275000131;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437478,06115994;0;0;-160353,803808055;0;0;-25334,9028581859;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-3257,83734199969;0;0;1070,42464182723;0;0;0;0;0;0;0;0;-2187,41270017246;-0,0132388716497781
"51";"ASIS";79;0;0;0;0;-437475,190532427;0;0;-160096,588124478;0;0;-23971,640143263;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437475,190532427;0;0;-160353,803808055;0;0;-24032,8110237305;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-257,215683576942;0;0;-61,1708804675145;0;0;0;0;0;0;0;0;-318,386564044456;-0,00192697009396813
"52";"ASIS";81;0;0;0;0;-420022,285779492;0;0;-146469,044115934;0;0;-12721,160423729;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437467,516123843;0;0;-160353,803808055;0;0;-16011,9732376019;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,2303443517;0;0;-13884,7596921213;0;0;-3290,81281387287;0;0;0;0;0;0;0;0;-34620,8028503459;-0,209535386400501
"53";"ASIS";81;0;0;0;0;-420022,285779492;0;0;-146469,044115934;0;0;-12721,160423729;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437467,516123843;0;0;-153039,438266568;0;0;-14344,059358685;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17445,2303443517;0;0;-6570,39415063438;0;0;-1622,89893495601;0;0;0;0;0;0;0;0;-25638,5234299421;-2,11830750086924
"54";"ASIS";85;0;0;0;0;-437470,312220237;0;0;-150636,629254003;0;0;-19906,1153055778;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437470,312220237;0;0;-160353,803808055;0;0;-21348,2243659169;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-9717,1745540525;0;0;-1442,10906033914;0;0;0;0;0;0;0;0;-11159,2836143916;-0,0675393004085395
"55";"ASIS";85;0;0;0;0;-437470,312220237;0;0;-150636,629254003;0;0;-19906,1153055778;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437470,312220237;0;0;-153039,438266568;0;0;-19124,4509944672;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-2402,80901256559;0;0;781,664311110537;0;0;0;0;0;0;0;0;-1621,14470145505;-0,133942307187478
"56";"ASIS";88;0;0;0;0;-420022,564852699;0;0;-144582,80668373;0;0;-17686,3345093726;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437468,213806862;0;0;-160353,803808055;0;0;-19427,4951786635;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17445,648954163;0;0;-15770,997124325;0;0;-1741,16066929095;0;0;0;0;0;0;0;0;-34957,8067477789;-0,211575034128266
"57";"ASIS";88;0;0;0;0;-420022,564852699;0;0;-144582,80668373;0;0;-17686,3345093726;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437468,213806862;0;0;-153039,438266568;0;0;-17403,7977642194;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17445,648954163;0;0;-8456,63158283805;0;0;282,536745153167;0;0;0;0;0;0;0;0;-25619,7437918479;-2,11675588857193
"58";"ASIS";90;0;0;0;0;-420021,405776061;0;0;-154919,049945219;0;0;-15391,0745151975;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437465,316115267;0;0;-160353,803808055;0;0;-18323,1789332448;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17443,9103392057;0;0;-5434,75386283631;0;0;-2932,10441804726;0;0;0;0;0;0;0;0;-25810,7686200893;-0,156214441342752
"59";"ASIS";90;0;0;0;0;-420021,405776061;0;0;-154919,049945219;0;0;-15391,0745151975;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437465,316115267;0;0;-153039,438266568;0;0;-16414,5144610318;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17443,9103392057;0;0;1879,6116786506;0;0;-1023,43994583426;0;0;0;0;0;0;0;0;-16587,7386063894;-1,37051305658799
"60";"ASIS";92;0;0;0;0;-437481,428277938;0;0;-152174,856794552;0;0;-31020,360315559;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437481,428277938;0;0;-160353,803808055;0;0;-26993,4118544655;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-8178,94701350291;0;0;4026,94846109355;0;0;0;0;0;0;0;0;-4151,99855240936;-0,0251291290029897
"61";"ASIS";103;0;0;0;0;-420020,900085117;0;0;-157209,590272671;0;0;-15983,0540780273;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437464,051887906;0;0;-160353,803808055;0;0;-18183,3348069914;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17443,151802789;0;0;-3144,21353538366;0;0;-2200,28072896412;0;0;0;0;0;0;0;0;-22787,6460671368;-0,137917605333282
"62";"ASIS";103;0;0;0;0;-420020,900085117;0;0;-157209,590272671;0;0;-15983,0540780273;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437464,051887906;0;0;-153039,438266568;0;0;-16289,2374312631;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17443,151802789;0;0;4170,15200610325;0;0;-306,183353235851;0;0;0;0;0;0;0;0;-13579,1831499216;-1,12194002126358
"63";"ASIS";106;0;0;0;0;-420020,352164727;0;0;-162349,746200232;0;0;-19362,098615032;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437462,682086931;0;0;-160353,803808055;0;0;-19298,8863321435;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17442,329922204;0;0;1995,94239217642;0;0;63,2122828885804;0;0;0;0;0;0;0;0;-15383,175247139;-0,0931035476967193
"64";"ASIS";106;0;0;0;0;-420020,352164727;0;0;-162349,746200232;0;0;-19362,098615032;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437462,682086931;0;0;-153039,438266568;0;0;-17288,5856725452;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17442,329922204;0;0;9310,30793366334;0;0;2073,51294248686;0;0;0;0;0;0;0;0;-6058,50904605383;-0,50056646949301
"65";"ASIS";107;0;0;0;0;-437477,22943633;0;0;-138365,432173026;0;0;-18159,9971421224;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437477,22943633;0;0;-160353,803808055;0;0;-19946,7668284184;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-21988,3716350294;0;0;-1786,76968629603;0;0;0;0;0;0;0;0;-23775,1413213254;-0,143894220045237
"66";"ASIS";107;0;0;0;0;-437477,22943633;0;0;-138365,432173026;0;0;-18159,9971421224;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437477,22943633;0;0;-153039,438266568;0;0;-17868,9786171248;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;0;0;0;-14674,0060935424;0;0;291,018524997551;0;0;0;0;0;0;0;0;-14382,9875685449;-1,18835199439668
"67";"ASIS";108;0;0;0;0;-437479,822964688;0;0;-156502,180391548;0;0;-28202,8252227757;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437479,822964688;0;0;-160353,803808055;0;0;-25981,8534896605;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;0;0;0;-3851,62341650747;0;0;2220,97173311522;0;0;0;0;0;0;0;0;-1630,65168339225;-0,00986918853503157
"68";"ASIS";109;0;0;0;0;-420020,880453516;0;0;-155253,637413503;0;0;-14473,2878049687;0;0;0;0;0;0;0;0;"Iniciativa1";0;0;0;0;-437464,002808905;0;0;-160353,803808055;0;0;-17272,6599808046;0;0;0;0;0;0;0;0;165226,520661157;0;0;0;0;-17443,1223553886;0;0;-5100,16639455227;0;0;-2799,37217583589;0;0;0;0;0;0;0;0;-25342,6609257768;-0,15338131447886
"69";"ASIS";109;0;0;0;0;-420020,880453516;0;0;-155253,637413503;0;0;-14473,2878049687;0;0;0;0;0;0;0;0;"Iniciativa2";0;0;0;0;-437464,002808905;0;0;-153039,438266568;0;0;-15473,4245661375;0;0;0;0;0;0;0;0;12103,305785124;0;0;0;0;-17443,1223553886;0;0;2214,19914693464;0;0;-1000,13676116874;0;0;0;0;0;0;0;0;-16229,0599696227;-1,34087829042291
