"Cenario";"Ano";"Replicacao";"Pev_Tipico";"Pev_Trajeto";"Pev_DoenOcup";"Pev_NRelac";"TaxaFaltas";"Pev_Afmenor15";"Pev_Afmaior15";"Pev_Safast";"Pev_Obito";"CustoMedSubstitu";"DiasMedAfast_Men15";"NumeroMultasAPriori_Lei1";"Atendimento_Lei1";"PInvalidez";"Nev_AcaoRegressivaInicial";"PAcaoRegressiva";"PercPresenteismo";"DespesaMedicaMedia";"CustoMedioRefugoRetrabalho";"CustoMedioMPInsumos";"Funcionarios";"FolhadePagamento";"SalarioMedio";"DespesaSATProjetada";"SATProjetado";"FAPProjetado";"IndiceDoSAT";"HorasPorDia";"CustoMDO";"Crise";"FatorCrise";"CustoMedioMulta_Lei1";"CustoMedioAcaoRegressivaINSS";"NB_91_Inicial";"NB_92_Inicial";"NB_93_Inicial";"NB_94_Inicial";"NB_31_Inicial";"NB_32_Inicial";"CustoTotal";"Nev_Afmenor15_Tipico";"Nev_Afmaior15_Tipico";"Nev_Safast_Tipico";"Nev_Obito_Tipico";"Nev_Afmenor15_Trajeto";"Nev_Afmaior15_Trajeto";"Nev_Safast_Trajeto";"Nev_Obito_Trajeto";"Nev_Afmenor15_DoenOcup";"Nev_Afmaior15_DoenOcup";"Nev_Safast_DoenOcup";"Nev_Obito_DoenOcup";"Nev_Afmenor15_NRelac";"Nev_Afmaior15_NRelac";"Nev_Safast_NRelac";"Nev_Obito_NRelac";"NFaltas";"NSubstituidos";"DespesaTurnover";"NumeroMultas_Lei1";"DespesaMultas";"Nev_AcaoRegressivaINSS";"Nev_AcaoRegressivaINSSAcumulado";"AcoesRegressivasINSS";"DespesaAcoesRegressivasINSS";"NB_91";"NB_92";"NB_93";"NB_94";"NB_31";"NB_32";"NB_91_Acumulado";"NB_92_Acumulado";"NB_93_Acumulado";"NB_94_Acumulado";"NB_31_Acumulado";"NB_32_Acumulado";"HorasPresenteismo";"DespesaPresenteismo";"EventosDespesasMedicas";"DespesasMedicas";"EventosRefugoeRetrabalho";"DespesasRefugoERetrabalho";"EventosMPInsumos";"DespesasMPInsumos";"DiasAbsenteismo";"DespesaAbsenteismo";"CustoTotalDescontado";"DespesaTurnoverDescontado";"DespesaAbsenteismoDescontado";"DespesaMultasDescontado";"DespesaAcoesRegressivasINSSDescontado"
"Iniciativa1";2018;517;0,00299676372399159;0,00296849544687997;0,00297476908950356;0,00299758644124166;4,05606346259918;0,393429259110022;0,297638052593086;0,201255230752548;0,0990213644806911;999,385306270979;5,00566760783327;1,9829267663918;0,99357371051406;0,498873788184969;9,99938662530619;0,0992177173708948;0,0100159950288718;2002,40614187049;1988,98749016025;2010,27438035628;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12168;16;-15990,1649003357;0;0;7,48986409366472;25,0479526872595;3;-45000;3;4;3;6;3;1;7;10;7;13;7;4;240,383880692922;3605,75821039383;18;36043,3105536688;20;39779,7498032049;20;40205,4876071256;12248,0906817253;-1469770,88180704;45454,5454545454;-14536,5135457597;-1336155,34709731;0;-40909,0909090909
"Iniciativa1";2017;518;0,00298593502875021;0,00298346367991739;0,00303978847108469;0,00299615540915908;4,00050772574529;0,39926783098767;0,301468182165361;0,202328561351991;0,10155238539083;1004,31291075391;4,97695790532587;2,0111896389722;1,00633674079878;0,493242708264568;9,97739384691383;0,099712075132476;0,00978149573172603;2031,12492055059;1994,06259464753;2010,0172099744;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12002;16;-16069,0065720626;0;0;7,43918437438111;17,4165782212949;2;-30000;3;4;3;6;3;1;4;5;4;7;4;2;234,755897561425;3521,33846342137;18;36560,2485699106;20;39881,2518929507;20;40200,3441994881;12081,6313264852;-1449795,75917823;50000;-16069,0065720626;-1449795,75917823;0;-30000
"Iniciativa1";2018;518;0,00296169707794882;0,00298953171746301;0,00302813125635488;0,0029626231839252;3,94355878271112;0,395379885473391;0,296638623175512;0,199250219277358;0,100080855057738;999,410680959134;4,94791624861379;1,97677479366061;1,01417655349575;0,499085654339135;9,8326643829709;0,100756881843449;0,0101262180630948;2012,0756729024;1996,12467233569;1996,57383195064;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11831;16;-15990,5708953461;0;0;7,49177088905221;24,9083491103472;3;-45000;3;4;3;6;3;1;7;9;7;13;7;3;243,029233514275;3645,43850271412;18;36217,3621122432;20;39922,4934467138;20;39931,4766390128;11910,1666599778;-1429219,99919734;45454,5454545454;-14536,8826321329;-1299290,90836122;0;-40909,0909090909
"Iniciativa1";2017;519;0,00295068893386274;0,00304351977405054;0,00304124385584382;0,00305775397222693;4,01347954719193;0,399378475513133;0,300752447264553;0,200920827493934;0,0985546618067848;990,474020899714;4,99693882856208;1,98020739381795;1,01481777948134;0,505392710973443;10,0219990593179;0,100364667229431;0,0100258265785583;2011,84115837168;2064,33433554919;2013,39913430269;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12040;16;-15847,5843343954;0;0;7,54853439876098;17,5705334580789;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;240,6198378854;3609,297568281;18;36213,1408506902;20;41286,6867109838;20;40267,9826860539;12119,951021257;-1454394,12255084;50000;-15847,5843343954;-1454394,12255084;0;-30000
"Iniciativa1";2018;519;0,00305410831000419;0,0030250905128102;0,0029606303840756;0,00302116103132979;3,95076852582223;0,402004149086029;0,295926286409647;0,199402374198109;0,0993364393834171;1007,60745172185;5,00917482947896;2,00816332389007;0,998997928913468;0,500432414804343;10,0364347434874;0,100274885268555;0,00999230759141129;1959,68455510764;2011,21341701675;1967,48029436426;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11852;16;-16121,7192275496;0;0;7,50389173323909;25,074425191318;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;239,815382193871;3597,23073290807;18;35274,3219919375;20;40224,268340335;20;39349,6058872853;11932,1467972717;-1431857,6156726;45454,5454545454;-14656,1083886814;-1301688,74152054;0;-40909,0909090909
"Iniciativa1";2017;520;0,00304765357941776;0,00303748118370963;0,00298941552719967;0,00301428238046633;4,02491865025581;0,4000509576239;0,295228836985805;0,199901610838451;0,0990675270955987;1016,77439242382;4,98821719103955;2,01449032094003;1,01029260997832;0,503622095113591;10,1312778868197;0,100418647634691;0,01001428344029;1993,62847750205;2005,55990952743;1983,75248005215;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12075;16;-16268,3902787811;0;0;7,53259885602232;17,6638767428421;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;240,342802566961;3605,14203850442;18;35885,3125950368;20;40111,1981905486;20;39675,049601043;12154,8114750566;-1458577,3770068;50000;-16268,3902787811;-1458577,3770068;0;-30000
"Iniciativa1";2018;520;0,00296985702089537;0,00296701188287518;0,00297863396518192;0,0029964673170201;4,04056034882021;0,402399942668294;0,301491281552715;0,200755496365365;0,0996554115923152;994,939432473506;4,95829488803974;2,00861826551376;1,00631376031993;0,507388578559457;10,0473021078979;0,10028000213875;0,00994449310138428;1995,56866151714;2029,60936250247;2010,7211038605;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12122;16;-15919,0309195761;0;0;7,56649720703512;25,2303739498772;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;238,667834433223;3580,01751649834;18;35920,2359073085;20;40592,1872500493;20;40214,42207721;12201,3327182086;-1464159,92618504;45454,5454545454;-14471,8462905237;-1331054,47835003;0;-40909,0909090909
"Iniciativa1";2017;521;0,00299290385811048;0,00299836991262018;0,00302100918370127;0,0029991822859612;3,93555595150281;0,394725055022651;0,300310840784821;0,201011412330901;0,0996345477338071;985,759137837376;5,01159066636874;2,01625245846592;1,00038072325757;0,493188199294461;9,98654622980831;0,0989988747896942;0,00995691935993779;2013,91764229851;1987,86260515657;2005,30662619305;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11807;16;-15772,146205398;0;0;7,43869379365015;17,4252400234585;2;-30000;3;4;3;6;3;1;4;5;4;7;4;2;238,966064638507;3584,4909695776;18;36250,5175613731;20;39757,2521031314;20;40106,132523861;11887,1854506619;-1426462,25407943;50000;-15772,146205398;-1426462,25407943;0;-30000
"Iniciativa1";2018;521;0,00301270887221053;0,00295350874948023;0,00298112416995677;0,00301731054551638;4,02342398927506;0,399914658045537;0,297974340703803;0,205568112881987;0,100242340703019;985,628711120193;5,08379489145471;1,98231003787569;1,0147596770713;0,490978088205908;9,92773552672497;0,0992682711000901;0,0102260122719193;2031,17749926583;1984,71147033726;1981,39559029207;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12070;16;-15770,0593779231;0;0;7,41880279385317;24,8440428173116;3;-45000;3;4;3;6;3;1;7;9;7;13;7;3;245,424294526063;3681,36441789094;18;36561,1949867849;20;39694,2294067451;20;39627,9118058413;12151,3407182633;-1458160,88619159;45454,5454545454;-14336,4176162937;-1325600,80562872;0;-40909,0909090909
"Iniciativa1";2017;522;0,00295855949829591;0,0029810609472434;0,00302854666364912;0,00299208747433398;4,02057323478872;0,406787471303543;0,298915448008363;0,199762810914667;0,100156859859184;1004,38782985413;5,04497942850669;2,02894508492313;0,99189473011689;0,49609957004665;9,89874323950472;0,0999912949357684;0,00993239381873774;2007,50248949525;2021,54265923609;1999,4808600608;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12062;16;-16070,2052776661;0;0;7,46489613041985;17,3636393699246;2;-30000;3;4;3;6;3;1;4;5;4;7;4;2;238,377451649706;3575,66177474559;18;36135,0448109144;20;40430,8531847217;20;39989,6172012159;12142,7196708561;-1457126,36050273;50000;-16070,2052776661;-1457126,36050273;0;-30000
"Iniciativa1";2018;522;0,00296121676378687;0,00296944378669561;0,00298546441580134;0,00297762742468546;3,91331206894792;0,394453413681357;0,299683878488155;0,202218759414522;0,101850040085097;1000,84883733917;5,01050672880495;1,99934227503196;1,00369503058907;0,496097683359368;10,0807909317432;0,0988899266332041;0,0102155296819338;2020,41660497529;2016,15673416072;1998,00509166882;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11740;16;-16013,5813974268;0;0;7,46487915023431;24,8285185201589;3;-45000;3;4;3;6;3;1;7;9;7;13;7;3;245,172712366412;3677,59068549617;18;36367,4988895551;20;40323,1346832143;20;39960,1018333764;11820,1681076609;-1418420,17291931;45454,5454545454;-14557,801270388;-1289472,8844721;0;-40909,0909090909
"Iniciativa1";2017;523;0,00299599839732519;0,00305286596403667;0,00300929326830168;0,00299368047855644;4,0984468487436;0,403569292936489;0,297394367132305;0,198529327902428;0,102606279857687;1007,17185903067;4,88179097657315;2,00035686996353;0,999027796564252;0,503809077132194;10,0655156960857;0,100001324472395;0,0100565912400819;1969,37544487976;2036,93513285024;2013,0016506273;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12295;16;-16114,7497444907;0;0;7,53428169418975;17,5997973902754;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;241,358189761965;3620,37284642947;18;35448,7580078357;20;40738,7026570048;20;40260,033012546;12373,1086556252;-1484773,03867502;50000;-16114,7497444907;-1484773,03867502;0;-30000
"Iniciativa1";2018;523;0,00299658082318542;0,00296452218939661;0,00300473053703899;0,00303672991921363;3,98737723357035;0,395423959546142;0,29557698977276;0,201125447165875;0,0992916682779577;996,889427152849;5,04401702436409;2,00669791019618;1,00094485797429;0,490818681372533;9,90304997879457;0,0996744547304599;0,00997427349758175;1988,89978617129;1958,46070464069;1998,30034587411;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11962;16;-15950,2308344456;0;0;7,4173681323528;25,0171655226282;3;-45000;3;4;3;6;3;1;7;10;7;13;7;4;239,382563941962;3590,73845912943;18;35800,1961510833;20;39169,2140928137;20;39966,0069174821;12042,7042723898;-1445124,51268678;45454,5454545454;-14500,209849496;-1313749,55698798;0;-40909,0909090909
"Iniciativa1";2017;524;0,00297406036793231;0,00303212639917407;0,00302589318396383;0,0029880580038955;4,02223875359573;0,39604690108183;0,29883052025861;0,198199821085538;0,0997469062699207;1001,77721582935;5,04828696335654;2,01585460904113;0,992190473602443;0,505464535374543;9,92048810194944;0,100385649387095;0,00977669924459324;2012,9264471463;2002,57945156248;2034,36604931107;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12067;16;-16028,4354532697;0;0;7,54918081837088;17,4696689203203;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;234,640781870238;3519,61172805357;18;36232,6760486333;20;40051,5890312497;20;40687,3209862213;12147,7725914137;-1457732,71096964;50000;-16028,4354532697;-1457732,71096964;0;-30000
"Iniciativa1";2018;524;0,00302669206390928;0,00302111993319862;0,00300511578150628;0,00296319278928405;3,90906245989416;0,399934759955517;0,301719255847387;0,202137343348109;0,0996716580328548;994,021182920446;4,93048409201876;1,96805559282851;1,01551732255174;0,500182649817053;10,1514485085951;0,0982778298976925;0,0099831177739928;1998,73114551128;1969,11696427637;1980,29702135722;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11727;16;-15904,3389267271;0;0;7,50164384835348;24,9713127686738;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;239,594826575827;3593,92239863741;18;35977,1606192031;20;39382,3392855274;20;39605,9404271445;11805,8877454723;-1416706,52945668;45454,5454545454;-14458,4899333883;-1287915,0267788;0;-40909,0909090909
"Iniciativa1";2017;525;0,00303248295491244;0,00298675884750819;0,002988249642816;0,00298303998498784;3,96015674437685;0,400106433984678;0,299623680663914;0,200533938182862;0,0999482052928172;997,493346925099;5,04015674949057;2,01012335164288;0,991669465471789;0,496613520264373;9,98168331357406;0,0998139237637305;0,0100558072542307;2018,37098399354;1971,00115873776;2016,87931288054;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11880;16;-15959,8935508016;0;0;7,46952168237935;17,4512049959534;2;-30000;3;4;3;6;3;1;4;5;4;7;4;2;241,339374101537;3620,09061152306;18;36330,6777118837;20;39420,0231747551;20;40337,5862576108;11960,6425079918;-1435277,10095902;50000;-15959,8935508016;-1435277,10095902;0;-30000
"Iniciativa1";2018;525;0,00296180363366825;0,00302937745385603;0,00299027950999694;0,00302566198570317;3,97353220251682;0,397935567171401;0,301340247696349;0,200510128771503;0,0988537865366732;1001,58689696553;4,94517105013357;1,95453027789081;1,00177927837043;0,504395207535048;9,81978396983821;0,0999928255916137;0,010017594791489;1981,48791183207;1955,95448200417;2013,00203591839;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11921;16;-16025,3903514485;0;0;7,53955686781544;24,9907618637688;3;-45000;3;5;3;6;3;2;7;10;7;13;7;4;240,422274995735;3606,33412493603;18;35666,7824129773;20;39119,0896400834;20;40260,0407183678;12000,1227368021;-1440014,72841626;45454,5454545454;-14568,536683135;-1309104,29856023;0;-40909,0909090909
"Iniciativa1";2017;526;0,00292758660685153;0,00299098557069092;0,00299773085130467;0,00300036304743336;3,98763258862444;0,396367955687697;0,303204289112341;0,201022563275901;0,101309712159134;1005,41388108666;4,95692416725375;1,98407752968493;1,0049088783856;0,514891829591297;9,82818787073171;0,100401849288634;0,0100130405999581;1996,65455603634;1983,34329296726;1971,56798400918;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11963;16;-16086,6220973865;0;0;7,63402646632168;17,4622143370534;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;240,312974398995;3604,69461598492;18;35939,782008654;20;39666,8658593451;20;39431,3596801836;12042,3107866761;-1445077,29440113;50000;-16086,6220973865;-1445077,29440113;0;-30000
"Iniciativa1";2018;526;0,00300657123277409;0,00306529660022124;0,00304407869139494;0,00295397948240843;4,03819274384721;0,407423388370329;0,299632894952998;0,198502667139226;0,0984674809642696;1012,99687216194;4,96817582013983;1,98891218831307;1,00808244826357;0,501787376819335;9,97159076043435;0,102474896715354;0,0100225656177616;2022,15215048795;2050,72700195031;2029,4877190741;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12115;16;-16207,949954591;0;0;7,51608639137401;24,9783007284274;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;240,541574826279;3608,12362239419;18;36398,7387087831;20;41014,5400390061;20;40589,754381482;12194,4908131222;-1463338,89757467;45454,5454545454;-14734,4999587191;-1330308,08870424;0;-40909,0909090909
"Iniciativa1";2017;527;0,00296099021453038;0,00301541624011666;0,00305822873026338;0,00304428612489363;3,94691286043272;0,399660291486591;0,301451286103495;0,199877817598521;0,0998603494305818;1007,14446376248;4,93121654028096;1,98043969973102;0,999001520501635;0,490813026451234;10,0337757459598;0,0993646105611912;0,00993019118541318;2020,80556628978;1999,67980398433;2032,94542700443;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11841;16;-16114,3114201997;0;0;7,41731723806111;17,4510929840209;2;-30000;3;4;3;6;3;1;4;5;4;7;4;2;238,324588449916;3574,86882674874;18;36374,500193216;20;39993,5960796865;20;40658,9085400886;11919,8994646445;-1430387,93575734;50000;-16114,3114201997;-1430387,93575734;0;-30000
"Iniciativa1";2018;527;0,00295867403046385;0,00295943023107374;0,00299631584916179;0,00304250979531943;3,97437364191168;0,397379667341447;0,301623468374688;0,201874982523607;0,101368947623314;996,607835952021;5,07750005895021;1,96774703771598;0,993399362258887;0,493829424919378;10,0340721844546;0,0994401688045949;0,00999975218240862;2031,56588950698;1992,01238564395;2039,34151012312;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11923;16;-15945,7253752323;0;0;7,44446482427441;24,8955578082953;3;-45000;3;4;3;6;3;1;7;9;7;13;7;3;239,994052377807;3599,9107856671;18;36568,1860111256;20;39840,2477128789;20;40786,8302024624;12004,2400009432;-1440508,80011318;45454,5454545454;-14496,1139774839;-1309553,45464835;0;-40909,0909090909
"Iniciativa1";2017;528;0,00296387684700443;0,00302170865252117;0,00298102007650714;0,00297231597361807;4,0094407916425;0,402720190369208;0,305355246868902;0,202485239978378;0,0989076765955223;1005,47940889024;5,01089429030487;2,01171812255669;0,988128177870532;0,505615271577927;9,85886619333206;0,0997452523376645;0,0102406118776234;2040,36598817893;2011,61175948256;1993,6405713538;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12028;16;-16087,6705422439;0;0;7,55053744420134;17,4094036375334;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;245,77468506296;3686,62027594441;18;36726,5877872208;20;40232,2351896513;20;39872,8114270761;12108,1743086449;-1452980,91703739;50000;-16087,6705422439;-1452980,91703739;0;-30000
"Iniciativa1";2018;528;0,00301404991345928;0,00300341234451437;0,00296566598796554;0,00297464055900335;4,01708737980084;0,398458333938297;0,299302629784168;0,198586878569831;0,0996113462251048;990,734915476654;4,93588847712736;1,97502971868273;1,01239211642339;0,507966855649546;9,90513485006083;0,0977741528361812;0,0101109230591151;2023,33140829995;1989,49117973294;1978,6326202075;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12051;16;-15851,7586476265;0;0;7,57170170084592;24,9811053383793;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;242,662153418763;3639,93230128144;18;36419,9653493991;20;39789,8235946589;20;39572,6524041499;12129,974215634;-1455596,90587608;45454,5454545454;-14410,6896796604;-1323269,9144328;0;-40909,0909090909
"Iniciativa1";2017;529;0,00303159268121182;0,00298036529751167;0,00299194685996092;0,00298918505113389;3,96274712160272;0,405784105977332;0,299833960940664;0,197965294868662;0,100090012572102;978,116310015642;5,0755302675001;1,97832918085719;1,02252800596072;0,503583647356195;10,1567418040915;0,100400948292278;0,00986624828096908;2007,19971855851;2001,56650236965;1963,5369962431;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11888;16;-15649,8609602503;0;0;7,53225282620576;17,6889946302973;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;236,789958743258;3551,84938114887;18;36129,5949340533;20;40031,3300473931;20;39270,7399248619;11969,20848428;-1436305,0181136;50000;-15649,8609602503;-1436305,0181136;0;-30000
"Iniciativa1";2018;529;0,00301491944809192;0,00294777849635975;0,0029850937038637;0,00300458636771461;3,9299541086321;0,395991107403268;0,300382761168114;0,198332212679363;0,101840357209332;1000,65156637087;5,01980971119969;2,0047856926906;0,991229008603149;0,497331198569783;9,83863068417713;0,0997871854627998;0,00990850908284554;1969,54182542762;1984,83352141089;1974,75243746385;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11790;16;-16010,425061934;0;0;7,47598078712805;25,1649754174253;3;-45000;3;4;3;6;3;1;7;10;7;13;7;4;237,804217988293;3567,06326982439;18;35451,7528576971;20;39696,6704282178;20;39495,0487492769;11870,3169553792;-1424438,0346455;45454,5454545454;-14554,9318744854;-1294943,66785955;0;-40909,0909090909
"Iniciativa1";2017;530;0,00300780025698432;0,00297761268067224;0,00306357975525611;0,00297178369305788;4,01445356474223;0,397648048181776;0,29551551500411;0,200754197346762;0,100003115777793;990,972865264388;4,94567450555726;1,99096384796889;1,0052173134285;0,504247515110227;10,1513219853931;0,0988106108106114;0,00997941170538003;1990,05125198201;1979,44073084218;1998,9631811882;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12043;16;-15855,5658442302;0;0;7,53822763599204;17,6895496213852;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;239,505880929121;3592,58821393681;18;35820,9225356761;20;39588,8146168436;20;39979,263623764;12122,1307920889;-1454655,69505067;50000;-15855,5658442302;-1454655,69505067;0;-30000
"Iniciativa1";2018;530;0,00297733955255139;0,00301277410451762;0,00299469490117627;0,0029774670690194;3,97168910900457;0,404054898136022;0,302632184233377;0,199143283013242;0,101175391231702;997,009762790083;5,0094864758472;1,94296870763116;1,00079143882664;0,494002461032451;10,1091905086292;0,100326915788648;0,0101834939383046;2004,5866271371;1973,97966046918;2000,38771358153;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11915;16;-15952,1562046413;0;0;7,44602214929206;25,1355717706772;3;-45000;3;4;3;6;3;1;7;10;7;13;7;4;244,40385451931;3666,05781778965;18;36082,5592884678;20;39479,5932093836;20;40007,7542716306;11995,1517836136;-1439418,21403363;45454,5454545454;-14501,9601860376;-1308562,01275784;0;-40909,0909090909
"Iniciativa1";2017;531;0,00298761838087831;0,00299387966622183;0,00294501538648137;0,00300840204741844;3,98438544012899;0,399322982290118;0,304978149039779;0,205523057893317;0,101109255104455;997,964671034464;5,02423699359476;1,99508554852011;0,987835345302465;0,505965932797415;10,0288044773608;0,100483407516941;0,0100710423359014;1976,36081706816;2032,49760866092;2005,54442080542;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11953;16;-15967,4347365514;0;0;7,55369339517674;17,5824978725376;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;241,705016061633;3625,57524092449;18;35574,4947072269;20;40649,9521732184;20;40110,8884161083;12033,3877918975;-1444006,5350277;50000;-15967,4347365514;-1444006,5350277;0;-30000
"Iniciativa1";2018;531;0,00299596365378056;0,00300267631380558;0,00299470825304586;0,00295792048863504;3,99011934037407;0,4037669343587;0,300830131164856;0,198444237780521;0,100521376539064;1015,84562702996;5,07940620697037;2,01020520368073;0,998816881626783;0,5030006661207;9,97629524218441;0,0978756048544722;0,0101142861054013;1984,71305382857;1985,07051004306;1988,75744297978;3000;2550000;810;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;11970;16;-16253,5300324793;0;0;7,5270059950863;25,1095038676239;3;-45000;3;5;3;6;3;2;7;11;7;13;7;5;242,742866529631;3641,14299794447;18;35724,8349689142;20;39701,4102008612;20;39775,1488595957;12051,2704993115;-1446152,45991738;45454,5454545454;-14775,936393163;-1314684,05447035;0;-40909,0909090909
"Iniciativa1";2017;532;0,00299973726426517;0,00295896161552068;0,00300137400507479;0,00298421665529808;4,01222172311032;0,398392715210221;0,298225606247664;0,199712267540073;0,101148806171661;1004,45879814854;5,05911339198891;1,9979248160457;1,00938587043284;0,502299471336254;9,89786743121582;0,0997295650413781;0,0100952983387695;1999,92169342598;2004,00615300923;2012,11969973935;3000;2550000;750;153000;0,06;0,02;3;8;15;1;0,1;1000;15000;1;1;1;1;1;1;50000;4;3;2;1;4;3;2;1;4;3;2;1;4;3;2;1;12037;16;-16071,3407703766;0;0;7,52069524202628;17,4185626732421;2;-30000;3;5;3;6;3;2;4;6;4;7;4;3;242,287160130467;3634,30740195701;18;35998,5904816676;20;40080,1230601846;20;40242,393994787;12117,9458142718;-1454153,49771262;50000;-16071,3407703766;-1454153,49771262;0;-30000
