"";"Cenario";"Ano";"Replicacao";"PAcaoRegressiva";"EventoInterdicao";"Pev_Afmenor15_Tipico";"Pev_Afmaior15_Tipico";"Pev_Safast_Tipico";"Pev_Obito_Tipico";"Pev_Afmenor15_Trajeto";"Pev_Afmaior15_Trajeto";"Pev_Safast_Trajeto";"Pev_Obito_Trajeto";"Pev_Afmenor15_DoenOcup";"Pev_Afmaior15_DoenOcup";"Pev_Safast_DoenOcup";"Pev_Obito_DoenOcup";"Pev_Afmenor15_NRelac";"Pev_Afmaior15_NRelac";"Pev_Safast_NRelac";"Pev_Obito_NRelac";"TaxaFaltas";"LucroCessanteAcidenteObito";"LucroCessanteAcidenteOutros";"LucroCessanteInterdicaoFiscalizacao";"TempoComputadoMedio";"DespesasSeguroPatrimonial";"DespesaExposicaoMulta1";"DespesaExposicaoMulta2";"DespesaExposicaoMulta3";"DespesaExposicaoMulta4";"DespesaExposicaoMulta5";"Multas1";"Multas2";"Multas3";"Multas4";"Multas5";"GanhoImagemReceitaEsperado";"GanhoQualidade";"GanhoProdutividade";"Crise";"FatorCrise";"VarPIB";"Funcionarios";"FolhadePagamento";"RATTabela";"DiasUteis";"HorasPorDia";"CustoMDO";"NB_91_Inicial";"NB_92_Inicial";"NB_93_Inicial";"NB_94_Inicial";"DesligamentosInvoluntarios";"DespesasPlanoInicial";"TFrMaximaImagem";"TGrMaximaImagem";"FatorAjusteExposicaoAoRisco";"CustoMedSubstitu";"PInvalidez";"PercPresenteismo";"CustoMedioRefugoRetrabalho";"CustoMedioMPInsumos";"PReclamatoria";"CustoMedioReclamatorias";"PercentualReabilitacao";"CustoMedioReabilitacao";"CustoMedSubstituporTempo";"CustoMedio_NB_91";"CustoMedio_NB_92";"CustoMedio_NB_93";"CustoMedio_NB_94";"Beta0ReajustePlano";"BetaFreqReajustePlano";"BetaGravReajustePlano";"Beta0TempoContratacao";"BetaPIBTempoContratacao";"BetaFreqTempoContratacao";"BetaGravTempoContratacao";"TempoContratacaoPadrao";"Beta0IFrequenciaFAP";"Beta1IFrequenciaFAP";"Beta0IGravidadeFAP";"Beta1IGravidadeFAP";"Beta0ICustoFAP";"Beta1ICustoFAP";"Beta0DesligVoluntarios";"BetaPIBDesigVoluntarios";"BetaFreqDesligVoluntarios";"BetaGravDesligVoluntarios";"FatorB91";"FatorB92";"FatorB93";"FatorB94";"DiasMedAfast_Men15";"DespesaMedicaMedia";"CustoTotal";"DespesaTurnover";"DespesaAbsenteismo";"DespesaMultas";"DespesaAcoesRegressivasINSS";"DespesaFAP";"DespesasImagemContratacao";"DespesasReabilitacao";"DespesasPlanodeSaude";"DespesasReclamatorias";"DespesasClima";"DespesasMedicas";"DespesasRefugoERetrabalho";"DespesasMPInsumos";"DespesaPresenteismo";"DespesasInterrupcaoAcidentes";"DespesasInterdicaoFiscalizacao";"GanhoImagemReceita";"Nev_Afmenor15_Tipico";"Nev_Afmaior15_Tipico";"Nev_Safast_Tipico";"Nev_Obito_Tipico";"Nev_Afmenor15_Trajeto";"Nev_Afmaior15_Trajeto";"Nev_Safast_Trajeto";"Nev_Obito_Trajeto";"Nev_Afmenor15_DoenOcup";"Nev_Afmaior15_DoenOcup";"Nev_Safast_DoenOcup";"Nev_Obito_DoenOcup";"Nev_Afmenor15_NRelac";"Nev_Afmaior15_NRelac";"Nev_Safast_NRelac";"Nev_Obito_NRelac";"NFaltas";"HorasHomemExposicaoRisco";"EventosTaxasFrequenciaeGravidade";"TaxaFrequencia";"TaxaGravidade";"PercDesligamentoVoluntarios";"DesligamentosVoluntarios";"FuncionariosDesligados";"TurnoverGeral";"DiasAbsenteismo";"NSubstituidos";"EventosNBs";"NB_91";"NB_92";"NB_94";"NB_93";"NB_91_Acumulado";"NB_92_Acumulado";"NB_93_Acumulado";"NB_94_Acumulado";"CustoTotalBeneficiosFAP";"EventosFrequenciaFAP";"FolhaSalarialMediaFAP";"FuncionariosMedioFAP";"TurnoverGeralMedioFAP";"CustoBeneficiosFAP_Ultimos2Anos";"DenomIndiceGravidadeFAP";"IndiceFrequenciaFAP";"PercentilFrequenciaFAP";"IndiceGravidadeFAP";"PercentilGravidadeFAP";"IndiceCustoFAP";"PercentilCustoFAP";"FAPSemAjuste";"FAP";"RATAjustado";"AcoesRegressivasINSS_B91";"AcoesRegressivasINSS_B92";"AcoesRegressivasINSS_B93";"AcoesRegressivasINSS_B94";"AcoesRegressivasINSS";"HorasPresenteismo";"EventosDespesasMedicas";"EventosRefugoeRetrabalho";"EventosMPInsumos";"NReclamatorias";"ReajustePlanoEstimado";"EventosReabilitacao";"TempoContratacaoEstimado";"HouveGanhoImagemReceita"
"37";"ASIS";2019;8;0;0;0,00938924356200247;0,000190048928775971;0,0153256169663294;0;0,0001497080886638;9,5553449413005e-05;0,000130008382779486;0;0,000572304573008356;6,34113596244699e-05;0,00033349094002068;0;0;0;0;0;0,157285912109369;0;0;0;0,268731156439905;3,92686114579864e-07;2249,92777202695;2582,83087927223;0;0;0;0;0;0;0;0;3,92686114579864e-07;3,92686114579864e-07;3,92686114579864e-07;1;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;0;-7454,49123173084;0;0;-322726,7151;-13607,5499340516;0;-227891,106952155;-110951,391690964;-39755,2727272728;-1268,36980338686;0;0;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;68;695780,709010053;11;15,81;4,249;0,25;109;402,4;0,926121979286536;94,0469147731126;0;0;0;0;0;0;43;0;0;2;0;6;10319402,9475;470,541666666667;1,01661573762946;20418,8545803571;600;12,7512618436199;39,9255251090309;1,27512618436199;45,4450399582739;0,0019786856549975;47,2989170100962;0,875825826376244;1;0,03;0;0;0;0;0;0;11;11;11;6,08434292025485;0,745116079881646;0;38,4001025896866;FALSE
"38";"ASIS";2020;8;0;0;0,0336140465820292;0,00347810092495223;0,0379562790895111;0;0,00503445807699388;0,00205590920557917;0,00380472066525052;0;0,00365953053031795;0,00205507266091832;0,00825741437610852;0;0;0;0;0;1,35832545329712;0;0;0;7,28767702620221;2,64655234092324e-06;512,399416680035;588,214898440933;0;0;0;0;0;0;0;0;2,64655234092324e-06;2,64655234092324e-06;2,64655234092324e-06;1;10;0,04;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1458,90909090909;-56572,1980785686;0;0;-322726,7151;-13742,813849897;0;-397696,435204234;-112054,288228648;-39755,2727272728;-4612,25383049767;0;0;0;0;0;0;15;2;16;0;2;1;2;0;2;1;4;0;0;0;0;0;590;695780,709010053;40;57,489;418,964;0,25;109;406,4;0,935327963176064;713,722845172285;4;3;8;0;0;0;51;0;0;2;13040,6788809524;3;10757557,17;434,5;0,927272727272727;4890,25458035714;300;6,90448791714615;38,0568971133878;0,690448791714615;42,5214400795702;0,000454587830961733;47,295178518603;0,833498216145225;1;0,03;0;0;0;0;0;0;40;40;40;6,14482346618183;0,745116079881646;0;38,4001025896866;FALSE
"39";"ASIS";2021;8;0;0;0,0294351628329618;0,00269433983243956;0,0341054674221255;0;0,00354111614417154;0,00156084898314606;0,00275170187171669;0;0,00301410896786107;0,00145711279645889;0,00614278340878372;0;0;0;0;0;1,12482065431301;0;0;0;5,34202719638128;1,91675582541649e-06;3205,56815540273;3679,86942528691;0;0;0;0;0;0;0;0;1,91675582541649e-06;1,91675582541649e-06;1,91675582541649e-06;0;10;0,05;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1094,18181818182;-47018,1527394433;0;0;-322726,7151;-13708,9978709357;0;-694026,443986518;-111778,564094227;-39755,2727272728;-3920,41575592302;0;0;0;0;0;0;13;1;15;0;2;1;1;0;1;1;3;0;0;0;0;0;489;695780,709010053;34;48,866;261,043;0,25;109;405,4;0,933026467203682;593,18765909245;3;2;5;0;0;0;56;0;0;2;8150,42430059524;8;10757557,17;434,5;0,9307249712313;13040,6788809524;800;18,4119677790564;41,7346858050113;1,84119677790564;48,2755990656277;0,00121223421589796;47,2970369652986;0,916789902187252;1;0,03;0;0;0;0;0;0;34;34;34;6,12970332970009;0,745116079881646;0;38,4001025896866;FALSE
"40";"ASIS";2022;8;0;0;0,0163756360147775;0,000705664154476825;0,0220091833746944;0;0,000635190715987523;0,000371031769700313;0,000539316614803986;0;0,00119581534251165;0,000267694061035933;0,00133805376663431;0;0;0;0;0;0,435800578277868;0;0;0;1,0987623451868;7,11559933052666e-07;1705,76070521598;1958,14793561659;0;0;0;0;0;0;0;0;7,11559933052666e-07;7,11559933052666e-07;7,11559933052666e-07;0;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;0;-19109,9499937085;0;0;-322726,7151;-13607,5499340516;0;-1211156,70726395;-110951,391690964;-39755,2727272728;-2190,82056948639;0;0;0;0;0;0;7;0;10;0;0;0;0;0;1;0;1;0;0;0;0;0;189;695780,709010053;19;27,307;30,004;0,25;109;402,4;0,926121979286536;241,093829546225;0;0;0;0;0;0;56;0;0;2;0;13;10757557,17;434,5;0,934177215189873;21191,1031815476;1300;29,9194476409666;45,4124744966348;2,99194476409666;54,0297580516852;0,00196988060083418;47,2988954119943;1,00008158822928;1,00008158822928;0,0300024476468784;0;0;0;0;0;0;19;19;19;6,08434292025485;0,745116079881646;0;38,4001025896866;FALSE
"41";"ASIS";2018;9;0;0;0,0574868454657909;0,00825770988590956;0,0599292192679771;0;0,0157811878290127;0,00514922473495204;0,0109278359990381;0;0,00735708442606274;0,00627602875012864;0,0218650223957269;0;0;0;0;0;2,7114978910492;0;0;0;20,1209057275948;8,08066029708534e-06;-384,291713509355;-441,152163478654;0;0;0;2;2;0;0;0;8,08066029708534e-06;8,08066029708534e-06;8,08066029708534e-06;0;10;0,03;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-3282,54545454546;-111437,44111036;1650,88775397602;0;-322726,7151;-13911,8937447038;0;-130587,936;-113432,908900752;-39755,2727272728;-8186,75054913337;0;0;0;0;0;0;25;4;26;0;7;2;5;0;3;3;10;0;0;0;0;0;1178;695780,709010053;71;102,044;2053,211;0,25;109;411,4;0,946835443037975;1405,91050426474;9;7;19;0;1;0;59;0;0;3;134488,868342262;8;9257579,2875;547,875;1,0257585;25260,2;800;14,6018708647045;40,5169794510793;1,46018708647045;46,3704118603878;0,00272859666825727;47,3007564825365;0,889225244209042;1;0,03;0;0;0;0;0;0;71;71;71;6,22042414859057;0,745116079881646;0;38,4001025896866;FALSE
"42";"ASIS";2019;9;0;0;0,0217943922337677;0,00140542127239379;0,0270490052048764;0;0,00148136219374563;0,00077280116337038;0,00121740954036544;0;0,00186856358503127;0,000619045715907489;0,0028946188155031;0;0;0;0;0;0,708835845512105;0;0;0;2,43364216618008;1,05751673018636e-06;-2452,7272889581;-2815,63695471321;0;0;0;0;0;0;0;0;1,05751673018636e-06;1,05751673018636e-06;1,05751673018636e-06;1;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-364,727272727273;-30090,7390223516;0;0;-322726,7151;-13641,365913013;0;-227891,106952155;-111227,115825385;-39755,2727272728;-2767,3522982986;0;0;0;0;0;0;9;1;12;0;1;0;1;0;1;0;1;0;0;0;0;0;308;695780,709010053;24;34,494;83,945;0,25;109;403,4;0,928423475258918;379,62901562606;1;1;3;0;0;0;62;0;0;3;4890,25458035714;23;10319402,9475;470,541666666667;1,02582172151899;150017,468342262;2300;48,8798370672098;51,4722118724463;4,88798370672098;63,5106432242322;0,0145374174364037;47,3297225864767;1,13740108310888;1,13740108310888;0,0341220324932663;0;0;0;0;0;0;24;24;24;6,09946305673659;0,745116079881646;0;38,4001025896866;FALSE
"43";"ASIS";2020;9;0;0;0,00479811028849203;5,3293204476649e-05;0,0104237125808791;0;4,04173121116708e-05;2,63917293320871e-05;3,52859741565236e-05;0;0,000296620260439262;1,71011601703263e-05;9,14191961080505e-05;0;0;0;0;0;0,0504924169817411;0;0;0;0,0732821596688877;2,51696553947276e-07;5189,82466742726;5957,71987692024;0;0;0;0;0;0;0;0;2,51696553947276e-07;2,51696553947276e-07;2,51696553947276e-07;1;10;0,04;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;0;-2776,0831561869;0;0;-367069,71530291;-13607,5499340516;0;-397696,435204234;-110951,391690964;-39755,2727272728;-807,144420337092;0;0;0;0;0;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;22;695780,709010053;7;10,061;0,737;0,25;109;402,4;0,926121979286536;35,0234573865563;0;0;0;0;0;0;62;0;0;3;0;23;10757557,17;434,5;0,937629459148446;139379,122922619;2300;52,9344073647871;52,7680518798818;5,29344073647871;65,5380760238003;0,0129563915599083;47,3258444549706;1,16673465676209;1,16673465676209;0,0350020397028626;0;0;0;0;0;0;7;7;7;6,08434292025485;0,745116079881646;0;38,4001025896866;FALSE
"44";"ASIS";2021;9;0;0;0,0475228313809988;0,00623323841444696;0,0507605047379796;0;0,0110371206379205;0,0038315132607403;0,00783375135625195;0;0,00591024276754129;0,00442223621884438;0,0160272243831303;0;0;0;0;0;2,1449316398894;0;0;0;14,5817704917887;5,94464044336827e-06;1084,34272834504;1244,78390697882;0;0;0;1;1;0;0;0;5,94464044336827e-06;5,94464044336827e-06;5,94464044336827e-06;0;10;0,05;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-2553,09090909091;-88841,7547466212;-2329,12663532386;0;-376536,443170155;-13844,2617867811;0;-694026,443986518;-112881,46063191;-39755,2727272728;-6687,76805422162;0;0;0;0;0;0;21;3;22;0;5;2;3;0;3;2;7;0;0;0;0;0;932;695780,709010053;58;83,36;1215,531;0,25;109;409,4;0,942232451093211;1120,84013210507;7;5;13;0;1;0;75;0;0;4;124708,359181548;3;10757557,17;434,5;0,927272727272727;4890,25458035714;300;6,90448791714615;38,0568971133878;0,690448791714615;42,5214400795702;0,000454587830961733;47,295178518603;0,833498216145225;1;0,03;0;0;0;0;0;0;58;58;58;6,19018387562707;0,745116079881646;0;38,4001025896866;FALSE
"45";"ASIS";2022;9;0;0;0,0329030740472168;0,00334238212881273;0,0373013392959151;0;0,00476586205489245;0,00196965275701354;0,00361778931869394;0;0,00355181910898969;0,00194794667059972;0,00788631808942556;0;0;0;0;0;1,31843882596957;0;0;0;6,94425179337748;2,50968990740477e-06;2814,90919081078;3231,40790151826;0;0;0;0;0;0;0;0;2,50968990740477e-06;2,50968990740477e-06;2,50968990740477e-06;0;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1094,18181818182;-54708,5752706359;0;0;-322726,7151;-13708,9978709357;0;-1211156,70726395;-111778,564094227;-39755,2727272728;-4266,33479321035;0;0;0;0;0;0;14;1;16;0;2;1;2;0;2;1;3;0;0;0;0;0;573;695780,709010053;37;53,178;369,279;0,25;109;405,4;0,933026467203682;690,211116479007;3;2;5;0;0;0;80;0;0;4;8150,42430059524;14;10757557,17;434,5;0,934177215189873;124708,359181548;1400;32,2209436133487;46,1480322349595;3,22209436133487;55,1805898488967;0,0115926280670231;47,3224992509185;1,01680962188644;1,01680962188644;0,0305042886565932;0;0;0;0;0;0;37;37;37;6,12970332970009;0,745116079881646;0;38,4001025896866;FALSE
"46";"ASIS";2018;10;0;0;0,0382386171407244;0,00437738269982949;0,0422149630859391;0;0,00689666875038438;0,00263136032676654;0,00507941917526819;0;0,00435312178478099;0,00279400014990552;0,0107535036817294;0;0;0;0;0;1,61882983974871;0;0;0;9,61342675722164;3,64581160178348e-06;2550,44754924916;2927,81606950447;0;0;0;0;0;0;0;0;3,64581160178348e-06;3,64581160178348e-06;3,64581160178348e-06;0;10;0,03;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1458,90909090909;-67077,4058773724;0;0;-322726,7151;-13742,813849897;0;-130587,936;-112054,288228648;-39755,2727272728;-5188,78555930988;0;0;0;0;0;0;17;2;18;0;3;1;2;0;2;1;5;0;0;0;0;0;703;695780,709010053;45;64,676;621,754;0,25;109;406,4;0,935327963176064;846,258031252119;4;3;8;0;0;0;48;0;0;2;13040,6788809524;8;9257579,2875;547,875;1,0257585;25260,2;800;14,6018708647045;40,5169794510793;1,46018708647045;46,3704118603878;0,00272859666825727;47,3007564825365;0,889225244209042;1;0,03;0;0;0;0;0;0;45;45;45;6,14482346618183;0,745116079881646;0;38,4001025896866;FALSE
"47";"ASIS";2019;10;0;0;0,0401167748196269;0,00474870869807421;0,0439440172666028;0;0,00769928564844379;0,00287045910187052;0,00562004332339263;0;0,00465696888005772;0,00311088549864048;0,0117985257378508;0;0;0;0;0;1,72500948821664;0;0;0;10,5933794260298;4,0943910466611e-06;301,165757093848;345,726750375021;0;0;0;1;1;0;0;0;4,0943910466611e-06;4,0943910466611e-06;4,0943910466611e-06;1;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1458,90909090909;-70802,79217778;-646,892507468869;0;-322726,7151;-13742,813849897;0;-227891,106952155;-112054,288228648;-39755,2727272728;-5304,09190507232;0;0;0;0;0;0;17;2;19;0;3;1;2;0;2;1;5;0;0;0;0;0;750;695780,709010053;46;66,113;700,358;0,25;109;406,4;0,935327963176064;893,258031252119;4;3;8;0;0;0;56;0;0;2;13040,6788809524;11;10319402,9475;470,541666666667;1,02006798158803;28569,2788809524;1100;23,3773133799699;43,3216094512119;2,33773133799699;50,7584526835557;0,0027685011454925;47,300854365065;0,952738356089236;1;0,03;0;0;0;0;0;0;46;46;46;6,14482346618183;0,745116079881646;0;38,4001025896866;FALSE
"48";"ASIS";2020;10;0;0;0,0404786768761985;0,0048205642590331;0,044277163952646;0;0,00785642986441207;0,00291680315460058;0,00572541454212624;0;0,00471686272633757;0,00317284002907675;0,0120014905087619;0;0;0;0;0;1,74548790059674;0;0;0;10,7840358100048;4,18281429879497e-06;1328,02135261276;1524,51763141311;0;0;0;1;1;0;0;0;4,18281429879497e-06;4,18281429879497e-06;4,18281429879497e-06;1;10;0,04;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-1458,90909090909;-71953,0431409538;-2852,53898402588;0;-322726,7151;-13742,813849897;0;-397696,435204234;-112054,288228648;-39755,2727272728;-5419,39825083476;0;0;0;0;0;0;18;2;19;0;3;1;2;0;2;1;5;0;0;0;0;0;758;695780,709010053;47;67,55;728,462;0,25;109;406,4;0,935327963176064;907,769759945397;4;3;8;0;0;0;64;0;0;2;13040,6788809524;16;10757557,17;434,5;0,935327963176064;26081,3577619048;1600;36,8239355581128;47,6191477116089;3,68239355581128;57,4822534433197;0,00242446843179591;47,3000104800117;1,05005659985449;1,05005659985449;0,0315016979956348;0;0;0;0;0;0;47;47;47;6,14482346618183;0,745116079881646;0;38,4001025896866;FALSE
"49";"ASIS";2021;10;0;0;0,0620630335951698;0,00919266372441288;0,0641397591535246;0;0,0180118778189911;0,00575915719704655;0,0123718613263169;0;0,0078231940530853;0,00714557166393835;0,0245750211765142;0;0;0;0;0;2,97200568253427;0;0;0;22,698887358089;8,76879324616444e-06;5121,2144711916;5878,95800035086;0;0;0;3;3;0;0;0;8,76879324616444e-06;8,76879324616444e-06;8,76879324616444e-06;0;10;0,05;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-3647,27272727273;-121942,648909164;-33000,5174146274;0;-338881,317140116;-13945,7097236652;0;-694026,443986518;-113708,633035173;-39755,2727272728;-8763,28227794557;0;0;0;0;0;0;27;4;28;0;8;3;5;0;3;3;11;0;0;0;0;0;1291;695780,709010053;76;109,23;2479,395;0,25;109;412,4;0,949136939010357;1538,44569034457;10;7;19;0;1;0;83;0;0;3;134488,868342262;16;10757557,17;434,5;0,935327963176064;26081,3577619048;1600;36,8239355581128;47,6191477116089;3,68239355581128;57,4822534433197;0,00242446843179591;47,3000104800117;1,05005659985449;1,05005659985449;0,0315016979956348;0;0;0;0;0;0;76;76;76;6,23554428507231;0,745116079881646;0;38,4001025896866;FALSE
"50";"ASIS";2022;10;0;0;0,0451362758432816;0,00575213979075507;0,0485641469703766;0;0,00993724643852032;0,00351936279917912;0,00710911201060284;0;0,00550700429607141;0,00399103704648573;0,0146498903403264;0;0;0;0;0;2,00945192060827;0;0;0;13,2795450326772;5,34932624587522e-06;1620,20502268021;1859,93329001864;0;0;0;1;1;0;0;0;5,34932624587522e-06;5,34932624587522e-06;5,34932624587522e-06;0;10;0,02;434,5;10757557,17;0,03;235;8,21383816648119;9,65;40;0;0;2;293,4;130587,936;0;0;0,829599723281338;364,727272727273;0;0;0;0;0,0151201364817466;18235,5585714286;0;0;4,90079365079365;1630,08486011905;0;178000;103517,256;0,745116079881646;0;0;38,4001025896866;0;0;0;31,5;35,8502238984137;0,319599837302083;39,0689446879357;5,00036415888399;47,2940634505856;2,45292095704841;169,498955770389;2010,44910377941;0;0;2,66666666666667;0;1;0,133333333333333;6,51172869327815;115,306345762442;0;-2188,36363636364;-82616,7780163707;-3480,13831269885;0;-338881,317140116;-13810,4458078198;0;-1211156,70726395;-112605,736497489;-39755,2727272728;-6111,23632540941;0;0;0;0;0;0;20;2;21;0;4;2;3;0;2;2;6;0;0;0;0;0;873;695780,709010053;53;76,173;1011,548;0,25;109;408,4;0,939930955120828;1042,30494602523;6;4;11;0;1;0;94;0;0;4;121448,18946131;28;10757557,17;434,5;0,942232451093211;147529,547223214;2800;64,4418872266973;56,4458405715053;6,44418872266974;71,2922350098578;0,0137140379448445;47,3277029016663;1,25002634280411;1,25002634280411;0,0375007902841234;0;0;0;0;0;0;53;53;53;6,17506373914533;0,745116079881646;0;38,4001025896866;FALSE
