"";"Cenario.x";"Replicacao";"Soma_DespesaTurnoverDescontado.x";"Soma_DespesaAbsenteismoDescontado.x";"Soma_DespesaMultasDescontado.x";"Soma_DespesaAcoesRegressivasINSSDescontado.x";"Soma_DespesaFAPDescontado.x";"Soma_DespesasImagemContratacaoDescontado.x";"Soma_DespesasReabilitacaoDescontado.x";"Soma_DespesasPlanodeSaudeDescontado.x";"Soma_DespesasReclamatoriasDescontado.x";"Soma_DespesasClimaDescontado.x";"Soma_DespesasMedicasDescontado.x";"Soma_DespesasRefugoERetrabalhoDescontado.x";"Soma_DespesasMPInsumosDescontado.x";"Soma_DespesaPresenteismoDescontado.x";"Soma_DespesasInterrupcaoAcidentesDescontado.x";"Soma_DespesasInterdicaoFiscalizacaoDescontado.x";"Soma_GanhoQualidadeDescontado.x";"Soma_GanhoProdutividadeDescontado.x";"Soma_DespesasSeguroPatrimonialDescontado.x";"Cenario.y";"Soma_DespesaTurnoverDescontado.y";"Soma_DespesaAbsenteismoDescontado.y";"Soma_DespesaMultasDescontado.y";"Soma_DespesaAcoesRegressivasINSSDescontado.y";"Soma_DespesaFAPDescontado.y";"Soma_DespesasImagemContratacaoDescontado.y";"Soma_DespesasReabilitacaoDescontado.y";"Soma_DespesasPlanodeSaudeDescontado.y";"Soma_DespesasReclamatoriasDescontado.y";"Soma_DespesasClimaDescontado.y";"Soma_DespesasMedicasDescontado.y";"Soma_DespesasRefugoERetrabalhoDescontado.y";"Soma_DespesasMPInsumosDescontado.y";"Soma_DespesaPresenteismoDescontado.y";"Soma_DespesasInterrupcaoAcidentesDescontado.y";"Soma_DespesasInterdicaoFiscalizacaoDescontado.y";"Soma_GanhoQualidadeDescontado.y";"Soma_GanhoProdutividadeDescontado.y";"Soma_DespesasSeguroPatrimonialDescontado.y";"CustoTotalCBR";"BeneficioTurnover";"BeneficioAbsenteismo";"BeneficioMultas";"BeneficioAcoesRegressivasINSS";"BeneficioFAP";"BeneficioImagemContratacao";"BeneficioReabilitacao";"BeneficioPlanodeSaude";"BeneficioReclamatorias";"BeneficioClima";"BeneficioDespesasMedicas";"BeneficioRefugoERetrabalho";"BeneficioMPInsumos";"BeneficioPresenteismo";"BeneficioInterrupcaoAcidentes";"BeneficioInterdicaoFiscalizacao";"BeneficioGanhoQualidade";"BeneficioGanhoProdutividade";"BeneficioSeguroPatrimonial";"BeneficioTotalCBR";"RazaoBeneficioCusto"
"135";"ASIS";68;0;-139556,640204167;0;0;-420021,806371855;0;0;-159292,235463851;0;0;-18062,0992451291;0;0;0;0;0;0;0;0;"Iniciativa1";0;-138110,117374217;0;0;-420021,806371855;0;0;-155821,835650734;0;0;-16865,1510019958;0;0;0;0;0;0;0;0;165226,520661157;0;1446,52282995064;0;0;0;0;0;3470,39981311769;0;0;1196,94824313328;0;0;0;0;0;0;0;0;6113,87088620162;0,0370029633362541
"136";"ASIS";68;0;-139556,640204167;0;0;-420021,806371855;0;0;-159292,235463851;0;0;-18062,0992451291;0;0;0;0;0;0;0;0;"Iniciativa2";0;-122353,817137022;0;0;-420021,806371855;0;0;-144357,515535124;0;0;-14793,3272587145;0;0;0;0;0;0;0;0;12103,305785124;0;17202,823067145;0;0;0;0;0;14934,7199287273;0;0;3268,77198641452;0;0;0;0;0;0;0;0;35406,3149822868;2,92534251475364
"137";"ASIS";69;0;-149208,160489848;0;0;-437480,57660276;0;0;-143885,680712467;0;0;-31550,4503747733;0;0;0;0;0;0;0;0;"Iniciativa1";0;-147497,245334799;0;0;-437480,57660276;0;0;-136785,575950344;0;0;-29431,9383346088;0;0;0;0;0;0;0;0;165226,520661157;0;1710,91515504941;0;0;0;0;0;7100,10476212294;0;0;2118,5120401645;0;0;0;0;0;0;0;0;10929,5319573369;0,0661487751094808
"138";"ASIS";69;0;-149208,160489848;0;0;-437480,57660276;0;0;-143885,680712467;0;0;-31550,4503747733;0;0;0;0;0;0;0;0;"Iniciativa2";0;-131420,551303624;0;0;-437480,57660276;0;0;-128513,623204041;0;0;-26840,9278795695;0;0;0;0;0;0;0;0;12103,305785124;0;17787,6091862247;0;0;0;0;0;15372,0575084256;0;0;4709,52249520383;0;0;0;0;0;0;0;0;37869,1891898541;3,12883024375032
"139";"ASIS";70;0;-155632,590909926;0;0;-437482,012875379;0;0;-170087,732757371;0;0;-35672,0403577296;0;0;0;0;0;0;0;0;"Iniciativa1";0;-153690,664292762;0;0;-437482,012875379;0;0;-165531,096479164;0;0;-33353,2227787683;0;0;0;0;0;0;0;0;165226,520661157;0;1941,92661716408;0;0;0;0;0;4556,63627820704;0;0;2318,81757896128;0;0;0;0;0;0;0;0;8817,38047433239;0,0533654067098277
"140";"ASIS";70;0;-155632,590909926;0;0;-437482,012875379;0;0;-170087,732757371;0;0;-35672,0403577296;0;0;0;0;0;0;0;0;"Iniciativa2";0;-137610,094471951;0;0;-437482,012875379;0;0;-153165,941551704;0;0;-30032,4012404769;0;0;0;0;0;0;0;0;12103,305785124;0;18022,4964379754;0;0;0;0;0;16921,7912056669;0;0;5639,63911725267;0;0;0;0;0;0;0;0;40583,9267608949;3,35312744149422
"141";"ASIS";71;0;-166921,210828983;0;0;-477648,395482064;0;0;-155676,151463894;0;0;-63773,4486336721;0;0;0;0;0;0;0;0;"Iniciativa1";0;-165268,585929294;0;0;-477648,395482064;0;0;-148691,904982417;0;0;-61177,9591763622;0;0;0;0;0;0;0;0;165226,520661157;0;1652,62489968888;0;0;0;0;0;6984,24648147743;0;0;2595,48945730994;0;0;0;0;0;0;0;0;11232,3608384762;0,0679815854835515
"142";"ASIS";71;0;-166921,210828983;0;0;-477648,395482064;0;0;-155676,151463894;0;0;-63773,4486336721;0;0;0;0;0;0;0;0;"Iniciativa2";0;-148899,571636734;0;0;-477648,395482064;0;0;-138547,88397017;0;0;-57015,6328727112;0;0;0;0;0;0;0;0;12103,305785124;0;18021,6391922487;0;0;0;0;0;17128,2674937236;0;0;6757,81576096094;0;0;0;0;0;0;0;0;41907,7224469333;3,46250216188387
"143";"ASIS";72;0;-145018,121216506;0;0;-437482,710110258;0;0;-145574,220862041;0;0;-23289,7256293977;0;0;0;0;0;0;0;0;"Iniciativa1";0;-143227,470686631;0;0;-437482,710110258;0;0;-138960,037374598;0;0;-21509,1526911308;0;0;0;0;0;0;0;0;165226,520661157;0;1790,65052987507;0;0;0;0;0;6614,1834874432;0;0;1780,57293826685;0;0;0;0;0;0;0;0;10185,4069555851;0,0616451094825941
"144";"ASIS";72;0;-145018,121216506;0;0;-437482,710110258;0;0;-145574,220862041;0;0;-23289,7256293977;0;0;0;0;0;0;0;0;"Iniciativa2";0;-127366,941117736;0;0;-437482,710110258;0;0;-128429,935094989;0;0;-19136,6909688689;0;0;0;0;0;0;0;0;12103,305785124;0;17651,1800987694;0;0;0;0;0;17144,2857670522;0;0;4153,03466052882;0;0;0;0;0;0;0;0;38948,5005263505;3,21800516468993
"145";"ASIS";73;0;-150976,143632664;0;0;-420022,387301079;0;0;-190110,534996029;0;0;-32986,8322943986;0;0;0;0;0;0;0;0;"Iniciativa1";0;-149250,794151034;0;0;-420022,387301079;0;0;-183899,410648808;0;0;-30887,7024895601;0;0;0;0;0;0;0;0;165226,520661157;0;1725,34948162973;0;0;0;0;0;6211,1243472207;0;0;2099,12980483859;0;0;0;0;0;0;0;0;10035,603633689;0,0607384552645142
"146";"ASIS";73;0;-150976,143632664;0;0;-420022,387301079;0;0;-190110,534996029;0;0;-32986,8322943986;0;0;0;0;0;0;0;0;"Iniciativa2";0;-133315,432136462;0;0;-420022,387301079;0;0;-171399,11416968;0;0;-28112,4484900233;0;0;0;0;0;0;0;0;12103,305785124;0;17660,7114962017;0;0;0;0;0;18711,4208263493;0;0;4874,3838043754;0;0;0;0;0;0;0;0;41246,5161269264;3,40787193674162
"147";"ASIS";74;0;-145943,66503418;0;0;-449129,1463108;0;0;-133037,082952364;0;0;-27719,9316696374;0;0;0;0;0;0;0;0;"Iniciativa1";0;-144096,703684226;0;0;-449129,1463108;0;0;-129121,58950325;0;0;-25898,6154021599;0;0;0;0;0;0;0;0;165226,520661157;0;1846,96134995462;0;0;0;0;0;3915,4934491138;0;0;1821,31626747743;0;0;0;0;0;0;0;0;7583,77106654585;0,0458992360076291
"148";"ASIS";74;0;-145943,66503418;0;0;-449129,1463108;0;0;-133037,082952364;0;0;-27719,9316696374;0;0;0;0;0;0;0;0;"Iniciativa2";0;-128232,668615013;0;0;-449129,1463108;0;0;-118956,561493384;0;0;-23495,8825422978;0;0;0;0;0;0;0;0;12103,305785124;0;17710,9964191679;0;0;0;0;0;14080,5214589803;0;0;4224,04912733956;0;0;0;0;0;0;0;0;36015,5670054878;2,97568016911166
"149";"ASIS";75;0;-159254,032917511;0;0;-449141,171383147;0;0;-148908,985931332;0;0;-46070,1506355675;0;0;0;0;0;0;0;0;"Iniciativa1";0;-157284,183588222;0;0;-449141,171383147;0;0;-144581,954214509;0;0;-43595,1873168394;0;0;0;0;0;0;0;0;165226,520661157;0;1969,84932928966;0;0;0;0;0;4327,03171682358;0;0;2474,96331872807;0;0;0;0;0;0;0;0;8771,84436484131;0,0530898086441608
"150";"ASIS";75;0;-159254,032917511;0;0;-449141,171383147;0;0;-148908,985931332;0;0;-46070,1506355675;0;0;0;0;0;0;0;0;"Iniciativa2";0;-141246,01059684;0;0;-449141,171383147;0;0;-133324,72053814;0;0;-40265,8149928795;0;0;0;0;0;0;0;0;12103,305785124;0;18008,0223206719;0;0;0;0;0;15584,2653931925;0;0;5804,33564268801;0;0;0;0;0;0;0;0;39396,6233565524;3,25502999395209
"151";"ASIS";76;0;-162381,467832849;0;0;-437474,189395007;0;0;-189809,535134518;0;0;-51114,462680869;0;0;0;0;0;0;0;0;"Iniciativa1";0;-160576,941005614;0;0;-420024,955087957;0;0;-184403,14783613;0;0;-48276,1619165773;0;0;0;0;0;0;0;0;165226,520661157;0;1804,52682723472;0;0;17449,2343070501;0;0;5406,38729838733;0;0;2838,30076429171;0;0;0;0;0;0;0;0;27498,4491969639;0,166428785687239
"152";"ASIS";76;0;-162381,467832849;0;0;-437474,189395007;0;0;-189809,535134518;0;0;-51114,462680869;0;0;0;0;0;0;0;0;"Iniciativa2";0;-144308,593104925;0;0;-437474,189395007;0;0;-171633,646891615;0;0;-44901,2044554405;0;0;0;0;0;0;0;0;12103,305785124;0;18072,8747279241;0;0;0;0;0;18175,8882429026;0;0;6213,25822542848;0;0;0;0;0;0;0;0;42462,0211962552;3,50829946380804
"153";"ASIS";77;0;-145645,680329179;0;0;-437474,62505801;0;0;-160684,095709278;0;0;-23725,1457720976;0;0;0;0;0;0;0;0;"Iniciativa1";0;-143975,398389789;0;0;-420025,129353158;0;0;-156451,198845479;0;0;-21877,7318988161;0;0;0;0;0;0;0;0;165226,520661157;0;1670,28193939017;0;0;17449,4957048514;0;0;4232,89686379899;0;0;1847,41387328154;0;0;0;0;0;0;0;0;25200,0883813221;0,152518423074477
"154";"ASIS";77;0;-145645,680329179;0;0;-437474,62505801;0;0;-160684,095709278;0;0;-23725,1457720976;0;0;0;0;0;0;0;0;"Iniciativa2";0;-127965,153434744;0;0;-437474,62505801;0;0;-144809,920567351;0;0;-19547,2931221065;0;0;0;0;0;0;0;0;12103,305785124;0;17680,5268944353;0;0;0;0;0;15874,1751419269;0;0;4177,85264999117;0;0;0;0;0;0;0;0;37732,5546863534;3,11754122024497
"155";"ASIS";78;0;-148501,191304411;0;0;-437478,06115994;0;0;-156992,883132764;0;0;-26405,3275000131;0;0;0;0;0;0;0;0;"Iniciativa1";0;-146981,189645187;0;0;-437478,06115994;0;0;-150983,362464325;0;0;-24679,293549628;0;0;0;0;0;0;0;0;165226,520661157;0;1520,0016592246;0;0;0;0;0;6009,52066843884;0;0;1726,03395038515;0;0;0;0;0;0;0;0;9255,55627804858;0,0560173768775878
"156";"ASIS";78;0;-148501,191304411;0;0;-437478,06115994;0;0;-156992,883132764;0;0;-26405,3275000131;0;0;0;0;0;0;0;0;"Iniciativa2";0;-131159,015085452;0;0;-437478,06115994;0;0;-139632,332329035;0;0;-22040,241168567;0;0;0;0;0;0;0;0;12103,305785124;0;17342,1762189588;0;0;0;0;0;17360,5508037288;0;0;4365,08633144618;0;0;0;0;0;0;0;0;39067,8133541338;3,22786303574611
"157";"ASIS";79;0;-146799,100857624;0;0;-437475,190532427;0;0;-159928,123221864;0;0;-23971,640143263;0;0;0;0;0;0;0;0;"Iniciativa1";0;-144792,564766511;0;0;-437475,190532427;0;0;-154014,225100222;0;0;-21828,44228042;0;0;0;0;0;0;0;0;165226,520661157;0;2006,53609111262;0;0;0;0;0;5913,89812164204;0;0;2143,19786284302;0;0;0;0;0;0;0;0;10063,6320755977;0,0609080917235796
"158";"ASIS";79;0;-146799,100857624;0;0;-437475,190532427;0;0;-159928,123221864;0;0;-23971,640143263;0;0;0;0;0;0;0;0;"Iniciativa2";0;-128906,640605784;0;0;-437475,190532427;0;0;-142681,562855725;0;0;-19325,0244654481;0;0;0;0;0;0;0;0;12103,305785124;0;17892,4602518398;0;0;0;0;0;17246,5603661396;0;0;4646,61567781495;0;0;0;0;0;0;0;0;39785,6362957943;3,28717104253405
"159";"ASIS";80;0;-157428,203410904;0;0;-449134,247905334;0;0;-149064,565066405;0;0;-43287,0856379189;0;0;0;0;0;0;0;0;"Iniciativa1";0;-155482,400364481;0;0;-449134,247905334;0;0;-143675,913826059;0;0;-40719,0325714477;0;0;0;0;0;0;0;0;165226,520661157;0;1945,80304642351;0;0;0;0;0;5388,65124034623;0;0;2568,05306647124;0;0;0;0;0;0;0;0;9902,50735324097;0,059932917025765
"160";"ASIS";80;0;-157428,203410904;0;0;-449134,247905334;0;0;-149064,565066405;0;0;-43287,0856379189;0;0;0;0;0;0;0;0;"Iniciativa2";0;-139466,970847084;0;0;-449134,247905334;0;0;-132279,891584334;0;0;-37508,9662383586;0;0;0;0;0;0;0;0;12103,305785124;0;17961,2325638201;0;0;0;0;0;16784,6734820718;0;0;5778,1193995603;0;0;0;0;0;0;0;0;40524,0254454522;3,34817827169663
"161";"ASIS";81;0;-135037,822817793;0;0;-420022,285779492;0;0;-146532,044455511;0;0;-12721,160423729;0;0;0;0;0;0;0;0;"Iniciativa1";0;-133324,576634896;0;0;-420022,285779492;0;0;-139637,746494395;0;0;-11332,1845425089;0;0;0;0;0;0;0;0;165226,520661157;0;1713,24618289678;0;0;0;0;0;6894,29796111619;0;0;1388,9758812201;0;0;0;0;0;0;0;0;9996,52002523307;0,0605019096524686
"162";"ASIS";81;0;-135037,822817793;0;0;-420022,285779492;0;0;-146532,044455511;0;0;-12721,160423729;0;0;0;0;0;0;0;0;"Iniciativa2";0;-117679,091809041;0;0;-420022,285779492;0;0;-132363,340384867;0;0;-9879,39826067536;0;0;0;0;0;0;0;0;12103,305785124;0;17358,731008752;0;0;0;0;0;14168,704070644;0;0;2841,76216305365;0;0;0;0;0;0;0;0;34369,1972424496;2,83965371549089
"163";"ASIS";82;0;-168760,83759845;0;0;-449127,587288443;0;0;-195470,332508376;0;0;-56898,9934001054;0;0;0;0;0;0;0;0;"Iniciativa1";0;-166530,561915717;0;0;-437488,885839342;0;0;-187238,35709171;0;0;-53157,0280424975;0;0;0;0;0;0;0;0;165226,520661157;0;2230,27568273322;0;0;11638,7014491007;0;0;8231,97541666584;0;0;3741,96535760791;0;0;0;0;0;0;0;0;25842,9179061077;0,156409018374876
"164";"ASIS";82;0;-168760,83759845;0;0;-449127,587288443;0;0;-195470,332508376;0;0;-56898,9934001054;0;0;0;0;0;0;0;0;"Iniciativa2";0;-150445,7956162;0;0;-449127,587288443;0;0;-174049,062133153;0;0;-49443,2600353098;0;0;0;0;0;0;0;0;12103,305785124;0;18315,04198225;0;0;0;0;0;21421,2703752237;0;0;7455,73336479563;0;0;0;0;0;0;0;0;47192,0457222693;3,89910381180921
"165";"ASIS";83;0;-153644,158239937;0;0;-437477,707445467;0;0;-157033,017396533;0;0;-37651,9377812507;0;0;0;0;0;0;0;0;"Iniciativa1";0;-151760,687436059;0;0;-437477,707445467;0;0;-151990,658806729;0;0;-35500,3401787759;0;0;0;0;0;0;0;0;165226,520661157;0;1883,47080387842;0;0;0;0;0;5042,35858980345;0;0;2151,59760247474;0;0;0;0;0;0;0;0;9077,4269961566;0,0549392855325713
"166";"ASIS";83;0;-153644,158239937;0;0;-437477,707445467;0;0;-157033,017396533;0;0;-37651,9377812507;0;0;0;0;0;0;0;0;"Iniciativa2";0;-135703,018381626;0;0;-437477,707445467;0;0;-139807,162313741;0;0;-32341,1297084532;0;0;0;0;0;0;0;0;12103,305785124;0;17941,1398583109;0;0;0;0;0;17225,8550827919;0;0;5310,80807279744;0;0;0;0;0;0;0;0;40477,8030139002;3,34435927940043
"167";"ASIS";84;0;-155563,017337732;0;0;-449132,873334442;0;0;-157495,673510188;0;0;-38380,7771255158;0;0;0;0;0;0;0;0;"Iniciativa1";0;-153636,370557572;0;0;-449132,873334442;0;0;-150131,002998222;0;0;-35782,5175212739;0;0;0;0;0;0;0;0;165226,520661157;0;1926,64678016002;0;0;0;0;0;7364,67051196622;0;0;2598,25960424192;0;0;0;0;0;0;0;0;11889,5768963682;0,0719592523572596
"168";"ASIS";84;0;-155563,017337732;0;0;-449132,873334442;0;0;-157495,673510188;0;0;-38380,7771255158;0;0;0;0;0;0;0;0;"Iniciativa2";0;-137641,477606563;0;0;-449132,873334442;0;0;-141197,164472326;0;0;-32858,6398736064;0;0;0;0;0;0;0;0;12103,305785124;0;17921,5397311698;0;0;0;0;0;16298,5090378618;0;0;5522,13725190943;0;0;0;0;0;0;0;0;39742,186020941;3,28358109152192
"169";"ASIS";85;0;-142923,385410535;0;0;-437470,312220237;0;0;-151015,672252451;0;0;-19906,1153055778;0;0;0;0;0;0;0;0;"Iniciativa1";0;-141135,33768374;0;0;-420023,404218049;0;0;-146342,611932206;0;0;-18127,096608418;0;0;0;0;0;0;0;0;165226,520661157;0;1788,0477267949;0;0;17446,9080021879;0;0;4673,06032024571;0;0;1779,01869715974;0;0;0;0;0;0;0;0;25687,0347463883;0,155465567171669
"170";"ASIS";85;0;-142923,385410535;0;0;-437470,312220237;0;0;-151015,672252451;0;0;-19906,1153055778;0;0;0;0;0;0;0;0;"Iniciativa2";0;-125223,49341304;0;0;-420023,404218049;0;0;-135082,361113112;0;0;-15757,6708010798;0;0;0;0;0;0;0;0;12103,305785124;0;17699,8919974943;0;0;17446,9080021879;0;0;15933,3111393398;0;0;4148,44450449795;0;0;0;0;0;0;0;0;55228,55564352;4,56309677901394
"171";"ASIS";86;0;-149033,441337413;0;0;-420022,94545237;0;0;-181378,327552172;0;0;-30224,2751071572;0;0;0;0;0;0;0;0;"Iniciativa1";0;-147340,371992403;0;0;-420022,94545237;0;0;-177617,376894623;0;0;-28508,8037150019;0;0;0;0;0;0;0;0;165226,520661157;0;1693,06934501039;0;0;0;0;0;3760,95065754914;0;0;1715,47139215532;0;0;0;0;0;0;0;0;7169,49139471485;0,0433918923307589
"172";"ASIS";86;0;-149033,441337413;0;0;-420022,94545237;0;0;-181378,327552172;0;0;-30224,2751071572;0;0;0;0;0;0;0;0;"Iniciativa2";0;-131431,397068703;0;0;-420022,94545237;0;0;-165473,103257061;0;0;-25874,487613895;0;0;0;0;0;0;0;0;12103,305785124;0;17602,0442687105;0;0;0;0;0;15905,2242951106;0;0;4349,78749326218;0;0;0;0;0;0;0;0;37857,0560570833;3,12782777938346
"173";"ASIS";87;0;-151782,480917363;0;0;-420022,392752449;0;0;-190383,961085376;0;0;-32708,0292391315;0;0;0;0;0;0;0;0;"Iniciativa1";0;-149899,825776012;0;0;-420022,392752449;0;0;-182698,390216234;0;0;-30296,5470000992;0;0;0;0;0;0;0;0;165226,520661157;0;1882,65514135105;0;0;0;0;0;7685,57086914222;0;0;2411,48223903232;0;0;0;0;0;0;0;0;11979,7082495256;0,0725047540890443
"174";"ASIS";87;0;-151782,480917363;0;0;-420022,392752449;0;0;-190383,961085376;0;0;-32708,0292391315;0;0;0;0;0;0;0;0;"Iniciativa2";0;-134051,889511906;0;0;-420022,392752449;0;0;-172435,802034185;0;0;-27735,5442856125;0;0;0;0;0;0;0;0;12103,305785124;0;17730,5914054569;0;0;0;0;0;17948,1590511915;0;0;4972,48495351896;0;0;0;0;0;0;0;0;40651,2354101674;3,35868862043718
"175";"ASIS";88;0;-140117,829791735;0;0;-420022,564852699;0;0;-144997,678607461;0;0;-17686,3345093726;0;0;0;0;0;0;0;0;"Iniciativa1";0;-138342,829446188;0;0;-420022,564852699;0;0;-140713,188603062;0;0;-16256,4657357315;0;0;0;0;0;0;0;0;165226,520661157;0;1775,00034554701;0;0;0;0;0;4284,49000439901;0;0;1429,8687736411;0;0;0;0;0;0;0;0;7489,35912358712;0,0453278268743922
"176";"ASIS";88;0;-140117,829791735;0;0;-420022,564852699;0;0;-144997,678607461;0;0;-17686,3345093726;0;0;0;0;0;0;0;0;"Iniciativa2";0;-122645,896154564;0;0;-420022,564852699;0;0;-129597,760634775;0;0;-14232,7683212874;0;0;0;0;0;0;0;0;12103,305785124;0;17471,9336371708;0;0;0;0;0;15399,9179726861;0;0;3453,56618808521;0;0;0;0;0;0;0;0;36325,4177979422;3,00128067842335
"177";"ASIS";89;0;-151669,727925435;0;0;-437474,010402013;0;0;-169877,037286869;0;0;-30814,8233481369;0;0;0;0;0;0;0;0;"Iniciativa1";0;-149780,120450595;0;0;-420024,88349076;0;0;-164511,419082423;0;0;-28316,9882470899;0;0;0;0;0;0;0;0;165226,520661157;0;1889,60747484033;0;0;17449,1269112537;0;0;5365,61820444593;0;0;2497,83510104699;0;0;0;0;0;0;0;0;27202,1876915869;0,164635723022774
"178";"ASIS";89;0;-151669,727925435;0;0;-437474,010402013;0;0;-169877,037286869;0;0;-30814,8233481369;0;0;0;0;0;0;0;0;"Iniciativa2";0;-133829,602929479;0;0;-437474,010402013;0;0;-152412,402585739;0;0;-25644,2098213698;0;0;0;0;0;0;0;0;12103,305785124;0;17840,1249959556;0;0;0;0;0;17464,6347011303;0;0;5170,61352676712;0;0;0;0;0;0;0;0;40475,3732238529;3,34415852515275
"179";"ASIS";90;0;-138420,106341045;0;0;-420021,405776061;0;0;-154826,606940227;0;0;-15391,0745151975;0;0;0;0;0;0;0;0;"Iniciativa1";0;-136982,717430303;0;0;-420021,405776061;0;0;-147882,186742722;0;0;-13957,8211267789;0;0;0;0;0;0;0;0;165226,520661157;0;1437,38891074134;0;0;0;0;0;6944,4201975055;0;0;1433,25338841861;0;0;0;0;0;0;0;0;9815,06249666545;0,0594036747695848
"180";"ASIS";90;0;-138420,106341045;0;0;-420021,405776061;0;0;-154826,606940227;0;0;-15391,0745151975;0;0;0;0;0;0;0;0;"Iniciativa2";0;-121045,736743625;0;0;-420021,405776061;0;0;-136049,820578903;0;0;-11899,5023701631;0;0;0;0;0;0;0;0;12103,305785124;0;17374,3695974199;0;0;0;0;0;18776,7863613243;0;0;3491,57214503442;0;0;0;0;0;0;0;0;39642,7281037786;3,27536367398922
"181";"ASIS";91;0;-164988,362489587;0;0;-449128,280225434;0;0;-190585,820460242;0;0;-50624,6740359178;0;0;0;0;0;0;0;0;"Iniciativa1";0;-163185,80989885;0;0;-437489,380794336;0;0;-183683,564926585;0;0;-47618,0234461074;0;0;0;0;0;0;0;0;165226,520661157;0;1802,55259073651;0;0;11638,8994310981;0;0;6902,25553365718;0;0;3006,65058981044;0;0;0;0;0;0;0;0;23350,3581453022;0,141323306039886
"182";"ASIS";91;0;-164988,362489587;0;0;-449128,280225434;0;0;-190585,820460242;0;0;-50624,6740359178;0;0;0;0;0;0;0;0;"Iniciativa2";0;-146861,74422518;0;0;-449128,280225434;0;0;-173376,323032204;0;0;-44125,7499380338;0;0;0;0;0;0;0;0;12103,305785124;0;18126,618264407;0;0;0;0;0;17209,4974280387;0;0;6498,92409788407;0;0;0;0;0;0;0;0;41835,0397903297;3,45649697140997
"183";"ASIS";92;0;-150968,421926803;0;0;-437481,428277938;0;0;-152529,67628963;0;0;-31020,360315559;0;0;0;0;0;0;0;0;"Iniciativa1";0;-149429,52095587;0;0;-437481,428277938;0;0;-147924,340384769;0;0;-29120,3247659488;0;0;0;0;0;0;0;0;165226,520661157;0;1538,90097093285;0;0;0;0;0;4605,33590486139;0;0;1900,03554961021;0;0;0;0;0;0;0;0;8044,27242540446;0,048686327069136
"184";"ASIS";92;0;-150968,421926803;0;0;-437481,428277938;0;0;-152529,67628963;0;0;-31020,360315559;0;0;0;0;0;0;0;0;"Iniciativa2";0;-133584,73910187;0;0;-437481,428277938;0;0;-136419,701004938;0;0;-26308,5110311087;0;0;0;0;0;0;0;0;12103,305785124;0;17383,6828249332;0;0;0;0;0;16109,9752846922;0;0;4711,84928445036;0;0;0;0;0;0;0;0;38205,5073940758;3,15661754502094
"185";"ASIS";93;0;-152039,578929269;0;0;-437477,966778773;0;0;-162363,931037854;0;0;-32206,51441555;0;0;0;0;0;0;0;0;"Iniciativa1";0;-150327,090442078;0;0;-437477,966778773;0;0;-154605,523400257;0;0;-29886,7047625512;0;0;0;0;0;0;0;0;165226,520661157;0;1712,48848719135;0;0;0;0;0;7758,40763759761;0;0;2319,8096529988;0;0;0;0;0;0;0;0;11790,7057777878;0,0713608549681191
"186";"ASIS";93;0;-152039,578929269;0;0;-437477,966778773;0;0;-162363,931037854;0;0;-32206,51441555;0;0;0;0;0;0;0;0;"Iniciativa2";0;-134212,006824439;0;0;-437477,966778773;0;0;-141949,477272473;0;0;-26879,1404492059;0;0;0;0;0;0;0;0;12103,305785124;0;17827,5721048299;0;0;0;0;0;20414,4537653809;0;0;5327,37396634414;0;0;0;0;0;0;0;0;43569,399836555;3,59979336307487
"187";"ASIS";94;0;-162271,984569727;0;0;-437478,586680707;0;0;-203137,127046885;0;0;-52112,8472181262;0;0;0;0;0;0;0;0;"Iniciativa1";0;-160257,448064787;0;0;-437478,586680707;0;0;-196107,143624765;0;0;-49021,166728937;0;0;0;0;0;0;0;0;165226,520661157;0;2014,53650493972;0;0;0;0;0;7029,98342212007;0;0;3091,68048918921;0;0;0;0;0;0;0;0;12136,200416249;0,0734518911836052
"188";"ASIS";94;0;-162271,984569727;0;0;-437478,586680707;0;0;-203137,127046885;0;0;-52112,8472181262;0;0;0;0;0;0;0;0;"Iniciativa2";0;-144036,736175103;0;0;-437478,586680707;0;0;-184791,912013064;0;0;-45752,8340236818;0;0;0;0;0;0;0;0;12103,305785124;0;18235,2483946235;0;0;0;0;0;18345,2150338205;0;0;6360,01319444437;0;0;0;0;0;0;0;0;42940,4766228883;3,54783043453021
"189";"ASIS";95;0;-154121,984057217;0;0;-449126,3362821;0;0;-155460,653127111;0;0;-35179,8667598738;0;0;0;0;0;0;0;0;"Iniciativa1";0;-152199,679577605;0;0;-437487,992263383;0;0;-148632,214839031;0;0;-32545,9973016699;0;0;0;0;0;0;0;0;165226,520661157;0;1922,3044796121;0;0;11638,3440187168;0;0;6828,43828808039;0;0;2633,86945820394;0;0;0;0;0;0;0;0;23022,9562446133;0,139341772449643
"190";"ASIS";95;0;-154121,984057217;0;0;-449126,3362821;0;0;-155460,653127111;0;0;-35179,8667598738;0;0;0;0;0;0;0;0;"Iniciativa2";0;-136065,781699835;0;0;-437487,992263383;0;0;-136945,981134298;0;0;-29370,4353218821;0;0;0;0;0;0;0;0;12103,305785124;0;18056,2023573827;0;0;11638,3440187168;0;0;18514,671992813;0;0;5809,4314379917;0;0;0;0;0;0;0;0;54018,6498069043;4,46313187206242
