"","Cenario","Ano","Replicacao","TaxaFaltas","CustoMedSubstitu","DiasMedAfast_Men15","PInvalidez","PAcaoRegressiva","PercPresenteismo","DespesaMedicaMedia","CustoMedioRefugoRetrabalho","CustoMedioMPInsumos","PReclamatoria","CustoMedioReclamatorias","PercentualReabilitacao","CustoMedioReabilitacao","SavingProdutividade","VarVolumeVendaQualidade","CustoMedSubstituporTempo","GanhoImagemReceitaEsperado","NumeroMultasAPriori_Lei1","NumeroMultasAPriori_Lei2","NumeroMultasAPriori_Lei3","NumeroMultasAPriori_Lei4","NumeroMultasAPriori_Lei5","CustoMedioMulta_Lei1","CustoMedioMulta_Lei2","CustoMedioMulta_Lei3","CustoMedioMulta_Lei4","CustoMedioMulta_Lei5","Atendimento_Lei1","Atendimento_Lei2","Atendimento_Lei3","Atendimento_Lei4","Atendimento_Lei5","DiasInterrupcaoAcidenteObito","DiasInterrupcaoAcidenteOutros","LucroCessanteDiario","EventoInterdicao","DiasInterdicaoFiscalizacao","Pev_Safast_Tipico","Pev_Safast_Trajeto","Pev_Safast_DoenOcup","Pev_Safast_NRelac","Pev_Obito_Tipico","Pev_Obito_Trajeto","Pev_Obito_DoenOcup","Pev_Obito_NRelac","Pev_Afmenor15_Tipico","Pev_Afmenor15_Trajeto","Pev_Afmenor15_DoenOcup","Pev_Afmenor15_NRelac","Pev_Afmaior15_Tipico","Pev_Afmaior15_Trajeto","Pev_Afmaior15_DoenOcup","Pev_Afmaior15_NRelac","Funcionarios","FolhadePagamento","RATTabela","HorasPorDia","CustoMDO","Crise","FatorCrise","NB_91_Inicial","NB_92_Inicial","NB_93_Inicial","NB_94_Inicial","NB_31_Inicial","NB_32_Inicial","Beta0DesligVoluntarios","BetaFreqDesligVoluntarios","BetaGravDesligVoluntarios","BetaPIBDesigVoluntarios","VarPIB","DesligamentosInvoluntarios","FuncDesligadosInicial","DespesasPlanoInicial","Beta0ReajustePlano","BetaFreqReajustePlano","BetaGravReajustePlano","ProducaoProjetada","MargemMedUnitaria","Beta0TempoContratacao","BetaFreqTempoContratacao","BetaGravTempoContratacao","BetaPIBTempoContratacao","TempoContratacaoPadrao","IFrMaximoImagem","IGrMaximoImagem","Beta0Multa1","Beta0Multa2","Beta0Multa3","Beta0Multa4","Beta0Multa5","Beta1Multa1","Beta1Multa2","Beta1Multa3","Beta1Multa4","Beta1Multa5","CustoMedio_NB_91","CustoMedio_NB_92","CustoMedio_NB_93","CustoMedio_NB_94","Beta0IFrequenciaFAP","Beta1IFrequenciaFAP","Beta0IGravidadeFAP","Beta1IGravidadeFAP","Beta0ICustoFAP","Beta1ICustoFAP","CustoTotal","Nev_Afmenor15_Tipico","Nev_Afmaior15_Tipico","Nev_Safast_Tipico","Nev_Obito_Tipico","Nev_Afmenor15_Trajeto","Nev_Afmaior15_Trajeto","Nev_Safast_Trajeto","Nev_Obito_Trajeto","Nev_Afmenor15_DoenOcup","Nev_Afmaior15_DoenOcup","Nev_Safast_DoenOcup","Nev_Obito_DoenOcup","Nev_Afmenor15_NRelac","Nev_Afmaior15_NRelac","Nev_Safast_NRelac","Nev_Obito_NRelac","NFaltas","NSubstituidos","DespesaTurnover","NumeroMultas_Lei1","NumeroMultas_Lei2","NumeroMultas_Lei3","NumeroMultas_Lei4","NumeroMultas_Lei5","DespesaMultas","NB_91","NB_92","NB_93","NB_94","NB_31","NB_32","NB_91_Acumulado","NB_92_Acumulado","NB_93_Acumulado","NB_94_Acumulado","NB_31_Acumulado","NB_32_Acumulado","HorasPresenteismo","DespesaPresenteismo","EventosDespesasMedicas","DespesasMedicas","EventosRefugoeRetrabalho","DespesasRefugoERetrabalho","EventosMPInsumos","DespesasMPInsumos","EventosIndiceFrequenciaAmpliado","IndiceFrequenciaAmpliado","IndiceGravidadeAmpliado","PercDesligamentoVoluntarios","DesligamentosVoluntarios","DespesasClima","FuncionariosDesligados","FuncionariosDesligadosAcumulado","TurnoverGeral","NReclamatorias","DespesasReclamatorias","ReajustePlanoEstimado","DespesasPlanodeSaude","EventosReabilitacao","DespesasReabilitacao","GanhoProdutividade","GanhoQualidade","TempoContratacaoEstimado","DespesasImagemContratacao","HouveGanhoImagemReceita","GanhoImagemReceita","DiasTotaisInterrupcaoAcidente","DespesasInterrupcaoAcidentes","DespesasInterdicaoFiscalizacao","DiasAbsenteismo","DespesaAbsenteismo","NB_AcaoRegressivaINSSAcumulado","AcoesRegressivasINSS","CustoMedioPonderadoAcaoRegressiva","DespesaAcoesRegressivasINSS","CustoTotalBeneficiosFAP","EventosFrequenciaFAP","FolhaSalarialMediaFAP","FuncionariosMedioFAP","TurnoverGeralMedioFAP","CustoBeneficiosFAP_Ultimos2Anos","DenomIndiceGravidadeFAP","IndiceFrequenciaFAP","PercentilFrequenciaFAP","IndiceGravidadeFAP","PercentilGravidadeFAP","IndiceCustoFAP","PercentilCustoFAP","FAP","RATAjustado","DespesaFAP","CustoTotalDescontado","DespesaTurnoverDescontado","DespesaAbsenteismoDescontado","DespesaMultasDescontado","DespesaAcoesRegressivasINSSDescontado","DespesaFAPDescontado","DespesasImagemContratacaoDescontado","DespesasReabilitacaoDescontado","DespesasPlanodeSaudeDescontado","DespesasReclamatoriasDescontado","DespesasClimaDescontado","DespesasMedicasDescontado","DespesasRefugoERetrabalhoDescontado","DespesasMPInsumosDescontado","DespesaPresenteismoDescontado","DespesasInterrupcaoAcidentesDescontado","DespesasInterdicaoFiscalizacaoDescontado","GanhoQualidadeDescontado","GanhoProdutividadeDescontado"
"123","ASIS",2017,62,5.04823347571524,984.862187103584,4.99409566266352,0.499269836062833,0.0993266099130939,0.0102955394814281,2525.58167058379,2001.68811446775,2026.38854137492,0.101400892401552,1013.62881858934,0.100228977198729,1007.14441470515,0,0,9.96616972505776,0,13,13,13,13,13,502.810258307598,501.665152474114,503.241084142185,500.034398944764,507.950967876622,0,0,0,0,0,10.0138528349145,1.00394626804315,991.859075272773,1.98040938697389,10.1544897741234,0.000494507415586287,0.000503631483029213,0.000504138565912465,0.000500496974225778,0.000497826811910773,0.00050757584125595,0.000509639182943362,0.000502996357567937,0.000493689058482978,0.000491359352510744,0.000505745664184984,0.000498650198051103,0.000491140973593844,0.000507577783700306,0.000505192989987779,0.000497460506345749,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,15145,13,-12803.2084323466,14,14,14,14,14,-35219.826064434,2,2,5,3,1,0,3,3,6,4,2,1,247.092947554275,-3706.39421331412,9,-22730.2350352541,12,-24020.257373613,12,-24316.662496499,25,8.33333333333333,52.6266666666667,0.0006206,2,-1969.72437420717,25,35,0.00833333333333333,3.5490312340543,-3597.40033691115,0.006196,-10000,1,-1007.14441470515,0,0,62.06,-15213.3580853007,FALSE,0,13.0256916390439,-12919.6504638904,-21940.9657398646,15169.9704783133,-1820396.4573976,16,2,50000,-1e+05,6e+05,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,0,-12803.2084323466,-1820396.4573976,-35219.826064434,-1e+05,-2811564.29754883,-15213.3580853007,-1007.14441470515,-10000,-3597.40033691115,-1969.72437420717,-22730.2350352541,-24020.257373613,-24316.662496499,-3706.39421331412,-12919.6504638904,-21940.9657398646,0,0
"124","ASIS",2018,62,5.01286867543424,1017.88297444353,5.07119996170164,0.494909404151228,0.098489292004192,0.00998048302148362,2485.14712172068,2008.7880758065,2011.15977340481,0.100559839841474,1001.1483682907,0.101324609061941,989.885175396479,0,0,9.86576579142693,0,13,13,13,13,13,493.674326794424,504.921333787596,495.56267175773,486.370898680517,507.8770698057,0,0,0,0,0,9.90392788165783,0.997437800235394,999.340193834613,1.99512808208347,9.94694777918357,0.000499325441912957,0.000502964785732979,0.000500533122834527,0.000495806272112622,0.000498420098240936,0.000496698573808845,0.00050166130411027,0.000498446280560977,0.000498055791492326,0.000507751064067309,0.000508805309323852,0.000497347744394531,0.000499559909589115,0.000498419957142569,0.000505376748976924,0.000500919061262433,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,1,15039,11,-11196.7127188788,14,14,14,14,14,-34837.6882115636,2,2,4,2,2,1,5,5,10,6,4,2,239.531592515607,-3592.9738877341,9,-22366.3240954861,12,-24105.456909678,12,-24133.9172808577,23,7.66666666666667,51.9433333333333,0.0006071,2,-2035.76594888705,23,58,0.00766666666666667,5.83247071080552,-5839.16853522626,0.006061,-60.61,1,-989.885175396479,0,0,60.71,-13548.9521343403,FALSE,0,12.896241282364,-12887.7322628556,-21815.5747755014,15069.4271997702,-1808331.26397243,26,3,50000,-150000,5e+05,17,7589052.435,1606.5,0.134166666666667,850000,4100,10.5820105820106,11.5820105820106,2.55213196389667,3.55213196389667,0.112003442759188,1.11200344275919,0.119931404041318,0.359794212123955,-2811564.29754883,0,-10178.8297444353,-1643937.5127022,-31670.625646876,-136363.636363636,-2555967.54322621,-12317.2292130367,-899.895613996799,-55.1,-5308.33503202387,-1850.69631717005,-20333.0219049874,-21914.0517360709,-21939.9248007797,-3266.33989794009,-11716.1202389596,-19832.3407050013,0,0
"125","ASIS",2017,63,4.98514370264362,984.314841371298,5.05052263086014,0.503988572942936,0.101441190643592,0.0101559177757402,2487.1806428359,1971.0911543086,1994.86431826695,0.0974335687041085,1000.05278806767,0.100839986028734,1004.79613556511,0,0,10.0846802543281,0,12,12,12,12,12,499.093753570283,494.159243310825,501.64859673169,507.583928658337,495.450004595744,0,0,0,0,0,10.0839319321555,1.00826816279156,1006.66637093287,1.99962861454269,10.0290674645219,0.000507359102734189,0.000506006976889084,0.000490874059175134,0.000503027846516875,0.00049620967331107,0.00049344635399156,0.000495565754507985,0.000505454273379478,0.000495634175508775,0.000505932428692384,0.000502282841932181,0.000503591007561694,0.000507007671658005,0.00050479478774298,0.00049523384234267,0.000495706176075109,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,14955,11,-10827.4632550843,13,13,13,13,13,-32473.1618492694,1,3,3,4,1,1,2,4,4,5,2,2,243.742026617764,-3656.13039926646,9,-22384.6257855231,11,-21682.0026973946,11,-21943.5075009365,25,8.33333333333333,51.7266666666667,0.0006116,2,-1968.6296827426,23,33,0.00766666666666667,3.21530776723558,-3215.47749711958,0.006106,-10000,1,-1004.79613556511,0,0,61.16,-13953.9703743088,FALSE,0,15.1252727461133,-15226.1034246997,-22206.9104586983,14990.353658416,-1798842.43900992,15,2,50000,-1e+05,550000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,0,-10827.4632550843,-1798842.43900992,-32473.1618492694,-1e+05,-2811564.29754883,-13953.9703743088,-1004.79613556511,-10000,-3215.47749711958,-1968.6296827426,-22384.6257855231,-21682.0026973946,-21943.5075009365,-3656.13039926646,-15226.1034246997,-22206.9104586983,0,0
"126","ASIS",2018,63,5.05312997986918,1011.66222024678,5.03305101158438,0.494146254112623,0.0999285061631061,0.0101911068320088,2489.35017966092,1971.03415970059,1972.64410192296,0.100605567170738,998.04950072591,0.0984850979307846,1001.00164237607,0,0,9.87895843465,0,14,14,14,14,14,498.491519842509,510.435097180939,501.157939327523,497.536380304798,499.461534990669,0,0,0,0,0,10.0389678703187,0.986879622764387,995.933238499874,1.98118966326217,10.0128081947735,0.000503837020988331,0.000490370769160042,0.000495026577065407,0.000503580239424107,0.000506242993214698,0.000497227106088271,0.000496642373101109,0.000502428784074335,0.00049342286935707,0.00049701023291187,0.000502574623488943,0.000489620999817241,0.000504421105009882,0.000504226066748289,0.000501633329787979,0.000502010768722002,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,15159,14,-14163.2710834549,15,15,15,15,15,-37606.2370746966,2,3,4,4,2,1,4,7,8,9,4,3,244.586563968212,-3668.79845952317,10,-24893.5017966092,13,-25623.4440761077,13,-25644.3733249985,25,8.33333333333333,52.6766666666667,0.0006211,2,-2023.32444049355,26,59,0.00866666666666667,5.93572846307357,-5924.15082901515,0.006201,-62.01,1,-1001.00164237607,0,0,62.11,-15696.281898478,FALSE,0,25.0123338544593,-24910.6146581117,-21732.2585054143,15184.1652550579,-1822099.83060695,28,3,50000,-150000,650000,16,7589052.435,1606.5,0.133833333333333,8e+05,3400,9.95953937130408,10.9595393713041,2.11640211640212,3.11640211640212,0.105415004949824,1.10541500494982,0.111197041777999,0.333591125333997,-2811564.29754883,0,-12875.700984959,-1656454.39146086,-34187.4882497242,-136363.636363636,-2555967.54322621,-14269.3471804345,-910.001493069158,-56.3727272727273,-5385.59166274104,-1839.38585499414,-22630.4561787357,-23294.0400691888,-23313.0666590895,-3335.27132683925,-22646.0133255561,-19756.5986412857,0,0
"127","ASIS",2017,64,4.98078022297906,997.225409457559,5.03653188716489,0.504567311532094,0.0995827617292725,0.0098983768279121,2507.43473946432,2013.40661900147,2006.87190816679,0.100485047094325,1008.49975775854,0.101550917989585,1009.41402612638,0,0,10.0620460483885,0,13,13,13,13,13,493.343389071008,495.175543427695,507.951391430168,503.340335085137,497.753274958528,0,0,0,0,0,10.0220331186451,0.999812872569568,1008.17707546251,2.00623983167956,10.1972718033393,0.000506755756966872,0.000504030519925833,0.000498690242220051,0.000497216630693317,0.000504823102753521,0.00049699316697074,0.000492398150464208,0.000506754600273843,0.00050015596970512,0.000511247923690857,0.000503009606400531,0.000495014018663557,0.000488153505672517,0.000497071410129286,0.000493725886090671,0.000503147786414952,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,14942,11,-10969.4795040331,14,14,14,14,14,-34965.8950756155,1,2,4,2,2,1,2,3,5,3,3,2,237.56104386989,-3563.41565804836,9,-22566.9126551789,12,-24160.8794280176,12,-24082.4628980014,24,8,51.72,0.0006082,2,-1994.45081891512,23,33,0.00766666666666667,3.31600655411272,-3344.19180654841,0.006072,-10000,1,-1009.41402612638,0,0,60.82,-13843.9666761358,FALSE,0,25.0431306001381,-25247.9101688728,-22688.0069786427,14977.2557232102,-1797270.68678522,13,1,50000,-50000,450000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,0,-10969.4795040331,-1797270.68678522,-34965.8950756155,-50000,-2811564.29754883,-13843.9666761358,-1009.41402612638,-10000,-3344.19180654841,-1994.45081891512,-22566.9126551789,-24160.8794280176,-24082.4628980014,-3563.41565804836,-25247.9101688728,-22688.0069786427,0,0
"128","ASIS",2018,64,5.05799358594645,1018.46260434977,5.01592061402393,0.496803983331913,0.0984276733217687,0.00985272236164745,2482.18702949726,2030.89593876749,2009.41419155248,0.10063574734958,995.06915341548,0.100209104904295,999.635289077059,0,0,10.0876002420701,0,13,13,13,13,13,503.32610351665,496.039792379517,497.885094978781,508.887733446549,497.757695564584,0,0,0,0,0,10.0737760732696,0.988502774539043,1005.42503052873,1.9886341474061,10.1423969545922,0.000499766819069668,0.00050824429890989,0.000493052987725002,0.000500954196014795,0.000502329249354368,0.000502995314991453,0.000497628626158937,0.000502660482170418,0.000501342468546637,0.000499439254044738,0.000503639722536276,0.000497946469414759,0.00050760771456673,0.000499084506915618,0.000493572560585475,0.000503087164054902,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,2,15174,13,-13240.013856547,14,14,14,14,14,-35054.5498784051,1,2,5,3,2,1,3,5,10,6,5,3,236.465336679539,-3546.98005019308,9,-22339.6832654753,12,-24370.7512652099,12,-24112.9702986298,25,8.33333333333333,52.7266666666667,0.0006216,2,-2036.92520869954,25,58,0.00833333333333333,5.83687334627561,-5808.09261927186,0.006206,-62.06,1,-999.635289077059,0,0,62.16,-15423.9407701252,FALSE,0,25.0900660192343,-25226.1803933566,-22306.8308820423,15204.0955236841,-1824491.4628421,24,3,50000,-150000,550000,14,7589052.435,1606.5,0.133833333333333,7e+05,3400,8.71459694989107,9.71459694989107,2.11640211640212,3.11640211640212,0.0922381293310961,1.0922381293311,0.102442914201252,0.307328742603756,-2811564.29754883,0,-12036.3762332246,-1658628.60258372,-31867.7726167319,-136363.636363636,-2555967.54322621,-14021.7643364774,-908.759353706417,-56.4181818181818,-5280.08419933805,-1851.75018972685,-20308.8029686139,-22155.2284229181,-21920.8820896634,-3224.52731835735,-22932.8912666879,-20278.937165493,0,0
"129","ASIS",2017,65,4.94916958634693,983.624912067733,4.9043650622281,0.495333150338654,0.100592280458737,0.00986003961635843,2473.10836403579,1991.73385089634,1991.57578974194,0.100577040576233,996.272137674571,0.0986330482204466,995.623600612527,0,0,10.0335339547687,0,12,12,12,12,12,506.096012966994,497.694551131246,497.995498666241,496.345998916796,492.487644219995,0,0,0,0,0,9.96512164066144,1.01966235530922,1012.35332977919,2.02820702170917,9.96599328106882,0.000499506642513787,0.000500933148484544,0.000498059893303476,0.0005012775349646,0.000494541912223825,0.000494493651606036,0.00049934468764915,0.000495460149337097,0.000504917555424234,0.000496407469942584,0.00051237406220612,0.000498578037558005,0.000496302707104134,0.000499638571272004,0.000502899075152654,0.000499513719253276,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,14848,9,-8852.6242086096,13,13,13,13,13,-32378.0561767165,2,2,3,2,1,0,3,3,4,3,2,1,236.640950792602,-3549.61426188903,9,-22257.9752763221,11,-21909.0723598597,11,-21907.3336871614,21,7,51.04,0.0005914,2,-1967.24982413547,21,31,0.007,3.11788825786321,-3106.26519969182,0.005904,-10000,1,-995.623600612527,0,0,59.14,-12250.3429467353,FALSE,0,14.0437710618983,-14217.2583971694,-22509.076271964,14877.4261903734,-1785291.1428448,13,1,50000,-50000,450000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,0,-8852.6242086096,-1785291.1428448,-32378.0561767165,-50000,-2811564.29754883,-12250.3429467353,-995.623600612527,-10000,-3106.26519969182,-1967.24982413547,-22257.9752763221,-21909.0723598597,-21907.3336871614,-3549.61426188903,-14217.2583971694,-22509.076271964,0,0
"130","ASIS",2018,65,4.9967887037437,987.443414161697,4.95545995201171,0.508329908824741,0.100016321833112,0.00996599369088942,2517.21334428716,1982.93587820108,1987.0540829225,0.0996383436656896,984.450761627385,0.0996404851530949,996.172209904261,0,0,10.0135807666524,0,16,16,16,16,16,507.09251698176,502.689731038814,495.413250968853,502.544449906145,502.071612567,0,0,0,0,0,9.88498483103876,0.997260653995875,1006.6038110704,1.97826826768157,10.0331143443963,0.000500757109603317,0.000498883062166532,0.000492299851635693,0.000497237051415646,0.000509628347669373,0.000509001175365419,0.000506832801366953,0.000503328463484627,0.00051152582734008,0.000497350330177059,0.000509122202146776,0.000490855872806756,0.000506883916702855,0.000504167478190693,0.000508225288999916,0.000507657465240088,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,14990,16,-15799.0946265872,18,18,18,18,18,-45176.6081063263,2,3,6,4,2,1,5,6,10,7,4,2,239.183848581346,-3587.75772872019,11,-27689.3467871588,15,-29744.0381730163,15,-29805.8112438375,27,9,52.45,0.0006255,2,-1974.88682832339,28,59,0.00933333333333333,5.87866227627569,-5787.25355522978,0.006245,-62.45,1,-996.172209904261,0,0,62.55,-17257.4050932487,FALSE,0,25.7535335860528,-25923.6050562502,-21977.191986021,15019.7327597121,-1802367.93116545,28,3,50000,-150000,750000,14,7589052.435,1606.5,0.1335,7e+05,3000,8.71459694989107,9.71459694989107,1.86741363211951,2.86741363211951,0.0922381293310961,1.0922381293311,0.0999530293584259,0.299859088075278,-2811564.29754883,0,-14362.8132968974,-1638516.3010595,-41069.6437330239,-136363.636363636,-2555967.54322621,-15688.5500847716,-905.611099912964,-56.7727272727273,-5261.13959566343,-1795.35166211218,-25172.1334428716,-27040.0347027421,-27096.1920398523,-3261.59793520017,-23566.9136875001,-19979.2654418373,0,0
"131","ASIS",2017,66,5.04699757460354,985.90053443971,4.99513390870656,0.509926009370152,0.0995189283397672,0.00993659641305138,2514.14718601756,2004.44036279895,2003.959253736,0.101323231537586,987.941365669254,0.0988399053986082,991.113034545946,0,0,10.0512725703199,0,14,14,14,14,14,499.590915979091,499.606077834652,504.821955089379,495.016287941026,500.442685703612,0,0,0,0,0,9.94289260827027,1.00045505424813,1012.25308835544,2.00054190842689,10.0578093423297,0.000500510458214842,0.000497531408069441,0.000501130791231746,0.000496509045940102,0.000510863606337694,0.000498122859499047,0.000504397840693267,0.000499677361954643,0.000492042137860693,0.000492952087229367,0.000498074442138752,0.000496598581595833,0.000497792408053397,0.000491334795005301,0.00050137090592311,0.00050324062065139,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10000,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,15141,12,-11830.8064132765,15,15,15,15,15,-37492.1688382164,2,2,5,2,2,1,3,3,6,3,3,2,238.478313913233,-3577.1747086985,9,-22627.3246741581,13,-26057.7247163864,13,-26051.4702985679,22,7.33333333333333,52.3833333333333,0.000608166666666667,2,-1971.80106887942,24,34,0.008,3.44498987227794,-3403.44799913502,0.00607166666666667,-10000,1,-991.113034545946,0,0,60.8166666666667,-14429.6069019512,FALSE,0,23.8876054335331,-24180.3023735099,-22404.375767115,15160.9805356348,-1819317.66427618,15,2,50000,-1e+05,550000,9,12628104.87,213,0.26,450000,1100,42.2535211267606,43.2535211267606,5.16431924882629,6.16431924882629,0.03563480067932,1.03563480067932,0.367524744777625,1.10257423433287,-2811564.29754883,0,-11830.8064132765,-1819317.66427618,-37492.1688382164,-1e+05,-2811564.29754883,-14429.6069019512,-991.113034545946,-10000,-3403.44799913502,-1971.80106887942,-22627.3246741581,-26057.7247163864,-26051.4702985679,-3577.1747086985,-24180.3023735099,-22404.375767115,0,0
"132","ASIS",2018,66,5.04673350130065,1015.86134591325,5.05156258263376,0.496426614629006,0.10019194240152,0.0100256289876941,2519.65150390202,1990.2737962564,1968.67007093571,0.0980427961534183,1002.26810178008,0.101291269979468,1001.1754599931,0,0,10.0169809485435,0,12,12,12,12,12,495.085279798162,499.346312814997,505.826138814131,503.89654195701,502.103921759823,0,0,0,0,0,9.98645778836743,0.987116219853056,981.997028766604,2.00095839247455,10.0812475704118,0.00049486679046721,0.000502898632954899,0.000510900756947515,0.000499582090947352,0.000497210521063313,0.000493155829688397,0.000504907636595529,0.000505646451231215,0.000493411863519717,0.000508311380062674,0.000499459210152577,0.000499683325448341,0.000493451338092272,0.000507131001577437,0.000502135058023004,0.000495313312660388,3000,2550000,3,8,15,1,0.1,1,1,1,1,1,1,1e-05,1e-05,1e-05,1e-05,0.1,10,10,10000,1e-04,1e-04,1e-04,10040,3,1,1,1,1,1,10,10,1,1,1,1,1,1,1,1,1,1,50000,50000,50000,50000,1,1,1,1,1,1,0,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,2,15140,12,-12190.336150959,13,13,13,13,13,-32581.3565368736,2,2,4,3,1,0,5,5,10,6,4,2,240.615095704658,-3609.22643556987,8,-20157.2120312161,11,-21893.0117588204,11,-21655.3707802929,23,7.66666666666667,52.4133333333333,0.0006118,2,-2031.72269182651,24,58,0.008,5.68648217689826,-5699.37969724609,0.006108,-61.08,1,-1001.1754599931,0,0,61.18,-14467.7259236004,FALSE,0,12.9478064479266,-12714.707460909,-21789.897988821,15165.2578129132,-1819830.93754958,26,3,50000,-150000,550000,16,7589052.435,1606.5,0.134,8e+05,4000,9.95953937130408,10.9595393713041,2.48988484282602,3.48988484282602,0.105415004949824,1.10541500494982,0.114931869042238,0.344795607126715,-2811564.29754883,0,-11082.1237735991,-1654391.76140871,-29619.4150335214,-136363.636363636,-2555967.54322621,-13152.478112364,-910.159509084639,-55.5272727272727,-5181.25427022372,-1847.02062893319,-18324.7382101965,-19902.737962564,-19686.7007093571,-3281.11494142715,-11558.8249644627,-19808.9981716554,0,0
